k¹t podniesienia,kat boczny,wysokosc celu,opor powietrza,wiatr wzd³uz,wiatr pion,wiatr pop,wylotowa,X,Z
31.541525901162856,-23.14062262898223,0,0.1,0,0,0,1100,49605.08747944505,-21199.375575570313
9.298611005767713,67.74575402968483,0,0.1,0,0,0,1100,10793.85014209872,26375.6622697007
19.822159954256282,45.06229191280505,0,0.1,0,0,0,1100,32038.375491488907,32107.113341528722
87.33984147725954,39.91752050137799,0,0.1,0,0,0,1100,3821.1106123640593,3196.093587768621
69.30137149725086,-88.57451911261732,0,0.1,0,0,0,1100,857.024477479955,-34399.69633433172
85.29819274312368,48.62066374563102,0,0.1,0,0,0,1100,5784.799549397642,6565.204429242714
50.20042844881335,-55.61932138304302,0,0.1,0,0,0,1100,29526.44981471862,-43151.77621426848
56.71683578963222,4.605247414428817,0,0.1,0,0,0,1100,47766.95829331766,3847.560733533002
24.258385363482592,-57.86022929177564,0,0.1,0,0,0,1100,26409.602932460162,-42033.7887095014
30.92909002094744,-70.33941783126927,0,0.1,0,0,0,1100,18068.596496538732,-50569.87833769994
15.289716774615833,36.715401644097454,0,0.1,0,0,0,1100,31601.73651170339,23567.67976767596
25.503962462600505,-34.067393639552876,0,0.1,0,0,0,1100,41921.301241862166,-28347.18902351324
80.85498976697349,-45.25190604642849,0,0.1,0,0,0,1100,11729.414776303198,-11831.894784696691
43.68851287318954,-51.10451554435822,0,0.1,0,0,0,1100,34383.85233867301,-42617.403524359
30.130891635753287,75.62074802939645,0,0.1,0,0,0,1100,13250.595918103681,51681.45696677761
8.137614756035438,68.26856316492626,0,0.1,0,0,0,1100,9578.676191472654,24029.25178686064
6.173012141521911,19.695463708062576,0,0.1,0,0,0,1100,19714.309385421788,7056.625838119119
22.12894318966585,-21.529968915633646,0,0.1,0,0,0,1100,44425.866605945164,-17526.009446229888
6.527519591577537,-79.38968524827496,0,0.1,0,0,0,1100,4028.9708026649228,-21501.568296098107
77.40013641658473,-64.76597470756045,0,0.1,0,0,0,1100,9568.367042047472,-20300.158629064048
72.82541703821487,-57.43130301112244,0,0.1,0,0,0,1100,15878.67604040421,-24857.057027885752
66.45766965336747,-26.9345423440316,0,0.1,0,0,0,1100,33903.382854746545,-17225.35724972902
55.96204721868585,33.83334212543343,0,0.1,0,0,0,1100,40305.278570602924,27015.341392082384
54.62274731343851,-25.636388801680994,0,0.1,0,0,0,1100,44650.814295737335,-21427.316264984765
82.24998948181849,28.654923540143216,0,0.1,0,0,0,1100,12486.157622285979,6822.662972308633
59.383789850037225,-48.218900087083284,0,0.1,0,0,0,1100,30387.463344816228,-34007.86611922395
73.3043285980586,-24.189257945776973,0,0.1,0,0,0,1100,26264.650472538513,-11797.370085753735
66.54889862252034,-33.3599809140723,0,0.1,0,0,0,1100,31669.964293876295,-20849.931478989463
35.70026509013418,-26.670508802753346,0,0.1,0,0,0,1100,49204.60776106481,-24714.813448622685
24.39255100378762,82.32733204214782,0,0.1,0,0,0,1100,6643.307090030563,49304.68919889729
9.456729602752201,58.22016192800339,0,0.1,0,0,0,1100,15190.804970178138,24517.907600268092
64.84574137279806,28.612003733737097,0,0.1,0,0,0,1100,35058.9031343479,19123.71850542238
0.7109562780448753,-11.234028874226368,0,0.1,0,0,0,1100,2936.03878164682,-582.9593543125366
76.91935154902117,-86.30702740855916,0,0.1,0,0,0,1100,1496.4009890145715,-23168.43700508673
37.48496262188364,-88.26036553145087,0,0.1,0,0,0,1100,1678.7615155603617,-55240.60853420322
33.56671480372503,41.84189371623046,0,0.1,0,0,0,1100,40679.640254629914,36424.45822506723
4.04941689273481,53.03304221472101,0,0.1,0,0,0,1100,8910.240497243345,11837.158371912516
62.68806728709107,-55.660819657936514,0,0.1,0,0,0,1100,23874.62426297938,-34945.62912509722
1.643930931106774,-80.33410180195433,0,0.1,0,0,0,1100,1114.6545220928242,-6538.473648463868
41.46079293901036,-72.31361341991871,0,0.1,0,0,0,1100,16757.10450793609,-52546.51592707096
5.203843607803467,-7.280524120014917,0,0.1,0,0,0,1100,18110.122107163013,-2313.5528125134338
25.75461112056361,15.612970364844202,0,0.1,0,0,0,1100,48914.24421289489,13668.759871215398
85.51881463779856,-60.00044739680183,0,0.1,0,0,0,1100,4173.716834207925,-7227.415056564226
79.05724884100475,60.37303507767351,0,0.1,0,0,0,1100,9746.57634134947,17136.533485741642
18.511628980931796,8.814730429280843,0,0.1,0,0,0,1100,43298.89614760457,6714.267343118871
39.260646751008274,67.51245452640956,0,0.1,0,0,0,1100,21156.736329809693,51105.88377572864
75.3167647305518,-24.927607431067415,0,0.1,0,0,0,1100,23347.04285182202,-10850.453304699717
41.343374737137395,-83.3134887419134,0,0.1,0,0,0,1100,6424.609010779651,-54792.84896794549
73.37508231043066,81.37602898741673,0,0.1,0,0,0,1100,4302.5818345471025,28362.623413825782
12.855361150343343,9.386839271960469,0,0.1,0,0,0,1100,34989.23557593876,5784.00816539503
74.54498808626349,26.357902441520764,0,0.1,0,0,0,1100,24131.300322688992,11956.294777908774
24.31652541315518,-60.02816233698904,0,0.1,0,0,0,1100,24824.19719727191,-43043.81676086279
23.518134410083167,-49.69039294456138,0,0.1,0,0,0,1100,31713.549887027835,-37381.422931034285
89.19344150932635,-84.35931272987305,0,0.1,0,0,0,1100,149.8905578432861,-1507.4797044493298
61.73092716888696,-51.99948038748314,0,0.1,0,0,0,1100,26671.87462219677,-34136.47612739676
15.003574996135331,46.114412136481604,0,0.1,0,0,0,1100,27027.129448776748,28098.44655311961
63.97287585042446,50.305590571787604,0,0.1,0,0,0,1100,26138.517770663046,31489.04351837016
82.27355410232931,59.80852333199056,0,0.1,0,0,0,1100,7135.114081858063,12261.830604398812
58.770045933594,19.376094253293644,0,0.1,0,0,0,1100,43551.43102612478,15316.106608878457
28.337321034772117,-68.69019647812357,0,0.1,0,0,0,1100,19057.591907627993,-48852.903181116446
50.029651668964405,15.102402210665971,0,0.1,0,0,0,1100,50567.59466139214,13646.188817414035
56.29903977951965,-71.93756561947994,0,0.1,0,0,0,1100,14962.87988874846,-45877.67875244113
17.542968356459063,-9.878349463513771,0,0.1,0,0,0,1100,41957.318463987016,-7306.211231915529
17.135871718129117,4.290735437093218,0,0.1,0,0,0,1100,41931.639088761556,3145.962277540842
61.3067760675419,3.616317333580085,0,0.1,0,0,0,1100,43664.116202440906,2759.534742644607
76.16408757181071,80.58539408180579,0,0.1,0,0,0,1100,3995.382264207493,24089.993962555407
13.788588438040195,-86.07455792128194,0,0.1,0,0,0,1100,2537.4538882734055,-36963.558268451285
39.41480443370494,6.148515166493439,0,0.1,0,0,0,1100,54991.07112604428,5923.842167119885
21.752903963343314,-32.24614100626698,0,0.1,0,0,0,1100,40083.4538863635,-25286.170232248827
48.745188766173186,-53.934352204103995,0,0.1,0,0,0,1100,31206.0132313579,-42846.38877968445
72.65788913218258,80.59351345244696,0,0.1,0,0,0,1100,4861.567866373511,29339.69599514877
47.24090159409321,-37.01942373691363,0,0.1,0,0,0,1100,42836.11365255559,-32301.324172956785
22.305322916084794,40.129511794102626,0,0.1,0,0,0,1100,36643.87680631409,30888.438791944296
35.0633382017293,-57.604421323299945,0,0.1,0,0,0,1100,29441.00136035105,-46397.82413505154
30.443284391289957,26.121401280794487,0,0.1,0,0,0,1100,48030.73853628416,23551.775991188602
27.00334486148586,-82.63038742450274,0,0.1,0,0,0,1100,6624.3157026943745,-51208.97402420132
7.199592919825347,88.35096190727472,0,0.1,0,0,0,1100,679.957779834547,23583.85379092188
69.47573185463357,70.69408299993106,0,0.1,0,0,0,1100,11300.827114115285,32256.56177953414
2.230788219789419,-47.1909251479573,0,0.1,0,0,0,1100,5959.913170680125,-6432.882935272585
35.484577630018926,59.52310195833496,0,0.1,0,0,0,1100,27909.88723751718,47423.603348732126
68.67153466845603,-59.46937711826958,0,0.1,0,0,0,1100,17902.40046247891,-30353.382020466106
19.100175563498798,-82.55850526352071,0,0.1,0,0,0,1100,5767.513808594561,-44149.23355085098
10.287435432967039,1.8683363665587365,0,0.1,0,0,0,1100,30576.33120020238,997.3729257123695
74.55909927146602,43.025744200202354,0,0.1,0,0,0,1100,19672.383380957024,18360.393516176096
66.88712517257349,-7.732592303883493,0,0.1,0,0,0,1100,37161.70015187564,-5045.775558483086
19.958558349203035,50.82995839104731,0,0.1,0,0,0,1100,28746.118815729747,35282.64775676843
0.7686580099077567,-73.87336013914519,0,0.1,0,0,0,1100,897.9251530240666,-3102.025796415811
51.69891022634393,20.529554819544302,0,0.1,0,0,0,1100,48180.67298928128,18041.97364858403
67.53212502204474,-53.09655493882719,0,0.1,0,0,0,1100,22037.197800039463,-29345.742002906634
17.54674054783905,32.276574145276996,0,0.1,0,0,0,1100,36012.24007238829,22744.758636358456
75.99470375275097,35.504989146374584,0,0.1,0,0,0,1100,20096.871686910556,14336.886341165695
49.02269354166078,-30.911663013943816,0,0.1,0,0,0,1100,45366.27736987349,-27162.84821392899
56.39711378736909,-23.75047213492593,0,0.1,0,0,0,1100,44098.57347527958,-19403.632056429036
17.544312548342724,-41.59663566000432,0,0.1,0,0,0,1100,31850.98592884265,-28274.260047798165
9.323998980864715,-17.131851756724515,0,0.1,0,0,0,1100,27287.877039401115,-8411.08404910236
56.00031329826837,22.939382892668334,0,0.1,0,0,0,1100,44657.146909850264,18899.67746962257
33.03753138933355,-36.977796119659914,0,0.1,0,0,0,1100,43501.14740230901,-32752.930964604904
66.31230087208256,76.93429065983301,0,0.1,0,0,0,1100,8637.648751235758,37214.66580794902
36.128245027521366,84.83986285223713,0,0.1,0,0,0,1100,4958.998102270567,54902.39898131975
30.682222591739315,-62.52015208249984,0,0.1,0,0,0,1100,24732.704297970293,-47549.986033557245
71.93963027736082,63.27487730982125,0,0.1,0,0,0,1100,13840.757217591216,27487.262318677993
75.76300502020874,14.713754655701038,0,0.1,0,0,0,1100,24228.93123577506,6362.295723609161
77.04041888907072,-79.67298802657172,0,0.1,0,0,0,1100,4128.15231546057,-22649.371691251694
65.90398895836177,30.29174391047289,0,0.1,0,0,0,1100,33412.31291352855,19517.537016426864
65.18541719956451,17.263395699386777,0,0.1,0,0,0,1100,37761.1149495117,11734.507507699373
87.72481606655704,-72.153418486259,0,0.1,0,0,0,1100,1307.6658112044427,-4058.444565479426
10.844291685649821,-4.144682987932882,0,0.1,0,0,0,1100,31632.70362239661,-2292.1715702853176
20.167187925509626,-21.533579690936193,0,0.1,0,0,0,1100,42549.300726928996,-16788.764936672906
0.9119785669793712,-8.691673250719674,0,0.1,0,0,0,1100,3770.5284747738942,-576.25267704084
5.278836881068609,-23.87869811771415,0,0.1,0,0,0,1100,16890.3223724754,-7476.682915081491
68.97594380929496,76.7793549365199,0,0.1,0,0,0,1100,7969.098397970473,33917.18448099458
87.05355499899564,-49.135038065556834,0,0.1,0,0,0,1100,3608.008068123486,-4169.1355875533345
1.991162823457031,5.579007061195682,0,0.1,0,0,0,1100,7871.732196380886,768.8206149311527
82.68392084633695,-15.815974183407974,0,0.1,0,0,0,1100,12952.266178070062,-3668.7094728437796
20.50850229126532,12.667268555463323,0,0.1,0,0,0,1100,44990.47879945536,10111.813910038842
30.969408187536498,-11.709126821189116,0,0.1,0,0,0,1100,52600.89909991546,-10901.511672974797
20.336795181336377,69.2476944264765,0,0.1,0,0,0,1100,16274.009363276127,42946.65775692784
43.73689133388861,-21.392464964579275,0,0.1,0,0,0,1100,50976.28128016444,-19969.18587353333
28.09341815670572,29.613384946746322,0,0.1,0,0,0,1100,45469.01296814363,25843.477822047786
54.98929685233847,84.55756159815866,0,0.1,0,0,0,1100,4672.906967189546,49035.922916752184
44.37337194736639,67.4391589047444,0,0.1,0,0,0,1100,20945.181393654097,50412.249774807504
71.27223411004171,82.53388426494993,0,0.1,0,0,0,1100,4122.624961674193,31450.565348598964
8.603955125602173,71.49740339180795,0,0.1,0,0,0,1100,8552.843977879143,25554.918642754
56.504939435222596,60.10337623480132,0,0.1,0,0,0,1100,23971.617052262944,41691.86561830589
56.726093544045554,-84.79475863157413,0,0.1,0,0,0,1100,4347.858029272846,-47715.03988093923
47.21446318597605,46.2955627497204,0,0.1,0,0,0,1100,37076.39175197913,38791.166326851024
30.379403563987676,25.612909269309483,0,0.1,0,0,0,1100,48212.34890752353,23112.36550254176
3.082962417121784,-84.79395889865472,0,0.1,0,0,0,1100,1063.0691017313416,-11656.442163500473
4.081083729690018,-33.20415652200372,0,0.1,0,0,0,1100,12479.511635628778,-8166.887334504429
14.494062171900197,13.559814757948203,0,0.1,0,0,0,1100,37128.81944110748,8954.605283719098
63.53109753810149,-74.16277797162836,0,0.1,0,0,0,1100,11302.579017981532,-39839.939359609525
48.28485049650706,35.28287799642327,0,0.1,0,0,0,1100,43439.60863472193,30736.764812289
24.184242188321807,-7.948935636470864,0,0.1,0,0,0,1100,49105.5828579758,-6856.518155456121
42.685531999963445,70.72061065248641,0,0.1,0,0,0,1100,18149.200079545994,51882.94745731437
26.222586276351418,81.51304056725465,0,0.1,0,0,0,1100,7544.995664594214,50556.76421470089
26.541015968994312,-41.93127294707592,0,0.1,0,0,0,1100,38189.911339536666,-34302.273004870214
18.227104296559993,86.7156739685326,0,0.1,0,0,0,1100,2491.020583939598,43391.36048100254
54.02700453337195,13.710463004912654,0,0.1,0,0,0,1100,48524.81761123716,11838.219792273861
41.960841232478415,76.93324433023486,0,0.1,0,0,0,1100,12455.071924438154,53659.20351019245
21.706636127535482,-75.28391162758294,0,0.1,0,0,0,1100,12028.387993041133,-45792.610670200025
60.060810360823126,-24.158212313400796,0,0.1,0,0,0,1100,41032.596012712434,-18404.26102329547
7.633421001326126,-13.37087499755016,0,0.1,0,0,0,1100,23995.132099821545,-5703.31128838151
52.522260807121675,-16.81247537770946,0,0.1,0,0,0,1100,48767.15285393123,-14734.807797635529
54.154238420591646,13.273460352769632,0,0.1,0,0,0,1100,48527.270501620085,11447.393230085067
42.867645031526955,-78.41079293708235,0,0.1,0,0,0,1100,11036.342280452127,-53811.22613109947
73.53379722246336,70.12125591344147,0,0.1,0,0,0,1100,9675.37996675331,26756.189401833402
77.21780040039188,-23.081962354273315,0,0.1,0,0,0,1100,20917.55261779135,-8913.798358374828
25.85946524710729,13.068185979024221,0,0.1,0,0,0,1100,49545.93190761519,11500.470513236243
11.779077427753627,-18.686897589759255,0,0.1,0,0,0,1100,31749.0969210042,-10737.891072096832
82.09495820649704,9.101074533600936,0,0.1,0,0,0,1100,14318.989991135377,2293.6458390259454
66.62069874145786,-18.843910606911237,0,0.1,0,0,0,1100,35802.17570734012,-12218.179664589043
57.04308099145706,45.41670639622217,0,0.1,0,0,0,1100,33451.32066000262,33940.45558605118
67.4649706692926,83.96487073385012,0,0.1,0,0,0,1100,3868.2738265299627,36578.89994296062
28.228915394223687,-30.1353252891437,0,0.1,0,0,0,1100,45298.764213499395,-26295.23803295018
66.57023047884891,18.82898507963769,0,0.1,0,0,0,1100,35863.684808469116,12228.902191447924
67.68401270477369,-42.95696145069955,0,0.1,0,0,0,1100,26719.060603820988,-24877.154251813652
37.93091750056922,5.0138832419618495,0,0.1,0,0,0,1100,55081.91882414835,4832.404980093152
70.46382743185967,-51.048279511252076,0,0.1,0,0,0,1100,20647.171294985143,-25539.776976329744
47.458734532483895,-41.34122645785602,0,0.1,0,0,0,1100,40214.941930143716,-35379.718625401365
55.35377230351488,-85.07633805302099,0,0.1,0,0,0,1100,4205.434994182758,-48805.37979205003
46.252091521243,59.37872190390121,0,0.1,0,0,0,1100,27514.70938037971,46483.73419004538
3.559702143548238,-50.374640946516735,0,0.1,0,0,0,1100,8462.186242234662,-10218.53212607636
20.010227644472575,31.408571933704835,0,0.1,0,0,0,1100,38891.5228371782,23746.86347465644
80.73679449762136,-53.82928216021058,0,0.1,0,0,0,1100,9953.746618979207,-13613.238119948133
68.08844426120027,-80.30305188238597,0,0.1,0,0,0,1100,6063.418147250538,-35477.7139303601
14.53066978241049,-20.989916451095624,0,0.1,0,0,0,1100,35713.13091108933,-13701.310346138238
36.19899248381946,89.02761755956811,0,0.1,0,0,0,1100,936.6739478982886,55127.50835361475
50.654715041595594,33.759401540137276,0,0.1,0,0,0,1100,43267.86833974846,28920.26753855941
46.4084871969551,-86.44410790090966,0,0.1,0,0,0,1100,3347.7821654850886,-53857.07318934386
86.16673159221376,-44.49331153022453,0,0.1,0,0,0,1100,5104.348470446543,-5013.850055290164
39.9122577403549,-51.736270275998706,0,0.1,0,0,0,1100,34240.69242787639,-43411.340280373915
3.3245792294365284,-15.764355221489424,0,0.1,0,0,0,1100,12034.169668508872,-3396.900687119494
60.93986184093488,-43.0495779749546,0,0.1,0,0,0,1100,32239.50603691178,-30114.934966755125
22.15198878683364,-21.474713746819035,0,0.1,0,0,0,1100,44463.26745239088,-17491.37396635899
86.06819288787301,14.961253164718798,0,0.1,0,0,0,1100,7088.189080860801,1893.870633040814
44.24410950425924,-88.11847419589076,0,0.1,0,0,0,1100,1794.4436087197134,-54593.391279130934
42.643311578853634,81.30377891771846,0,0.1,0,0,0,1100,8312.691974922147,54341.12031884172
60.68526676853011,-43.49194733995253,0,0.1,0,0,0,1100,32187.869387910898,-30535.517421056793
50.537094766133116,-81.48099915841799,0,0.1,0,0,0,1100,7719.89983991687,-51531.30346264857
74.35321352039006,-70.92591171474086,0,0.1,0,0,0,1100,8896.678954684334,-25726.519540050427
41.67966291275905,-64.62833237749511,0,0.1,0,0,0,1100,23621.59305631475,-49807.69773287373
49.595111675525274,-70.66339737293359,0,0.1,0,0,0,1100,17416.76118330405,-49629.663994909715
22.810706196630914,-65.57390655300452,0,0.1,0,0,0,1100,20012.77537443831,-44062.045314011666
32.955849882771474,-33.877321265254835,0,0.1,0,0,0,1100,45188.56594061122,-30338.52834380673
40.33001038271609,-72.69637433657624,0,0.1,0,0,0,1100,16438.514198671048,-52762.98825711646
65.28710857748439,-6.402753554208672,0,0.1,0,0,0,1100,39177.91870505319,-4396.2829578261535
70.1145961088601,18.673463776014444,0,0.1,0,0,0,1100,31565.281214059796,10667.628609379082
47.31975548001012,-78.85176791999231,0,0.1,0,0,0,1100,10367.910344642527,-52605.89448756104
65.04530318686422,-1.6173324057653957,0,0.1,0,0,0,1100,39689.3656999327,-1120.6000440939185
79.1809903941857,-44.22248691661295,0,0.1,0,0,0,1100,13980.245571285892,-13604.721534846622
74.26775049335913,-12.018639748501172,0,0.1,0,0,0,1100,26752.240282685863,-5695.240477220535
82.57022207393346,14.669738548715188,0,0.1,0,0,0,1100,13217.882586653152,3459.924172249319
84.44727552387587,28.880852578145394,0,0.1,0,0,0,1100,9019.066446159703,4974.30876443998
32.94822887264999,66.26252952464796,0,0.1,0,0,0,1100,21909.697918607864,49820.855136278515
56.80341292245315,75.06912293815984,0,0.1,0,0,0,1100,12329.792915250075,46234.72407530318
63.60311483392215,63.449042522658885,0,0.1,0,0,0,1100,18476.57717965076,36973.88879189061
75.21314266709648,31.449191199593827,0,0.1,0,0,0,1100,22100.431293685167,13515.60690334587
86.77585779385406,-75.55125673178546,0,0.1,0,0,0,1100,1505.0999903446886,-5837.4346681270645
36.037086467684574,-13.399126207345844,0,0.1,0,0,0,1100,53613.81095378476,-12771.387031199023
36.28307664171342,-26.41610722662967,0,0.1,0,0,0,1100,49389.535987924595,-24533.694272965276
