k¹t podniesienia,kat boczny,wysokosc celu,opor powietrza,wiatr z,wiatr y,wiatr z,wylotowa,X,Z
0.6016450840683429,-40.645077481851224,0,0.1,0,0,0.5288059626723454,1100,1929.3115046006849,-1656.8297715891215
82.01469222108904,-6.5193850640168165,0,0.1,0,0,0.7473531461708983,1100,14479.191738691226,-9576.427848473046
28.077491901967935,34.535444103140804,0,0.1,0,0,0.7219409324911714,1100,43251.00102350867,27701.031105827427
69.15289878640775,18.33458796698649,0,0.1,0,0,0.495996086642009,1100,32952.058155045546,6305.927255204604
46.92987670882292,-24.323423076090492,0,0.1,0,0,0.747701052894813,1100,48703.81068425577,-26375.982503945892
6.096310446965853,6.973021120684535,0,0.1,0,0,0.6336222646629501,1100,20581.667861747792,2373.9094398502652
39.088926609335886,-45.892068393831686,0,0.1,0,0,0.01359208851639604,1100,38494.61710064696,-39773.01867322578
0.3985703363594095,-9.546293713569213,0,0.1,0,0,0.2748034642525834,1100,1672.4943107059253,-281.43009130312936
15.237454112871138,-44.574262863888066,0,0.1,0,0,0.7172326411868564,1100,27964.381504466925,-28333.34609442913
13.807310796509583,-38.10688192805647,0,0.1,0,0,0.1432168953643026,1100,29169.61306762133,-23009.840174923713
60.253805370811016,-22.841893828267644,0,0.1,0,0,0.5010223743587305,1100,41076.84939622279,-21289.46266977643
80.46722841351531,70.75185785283742,0,0.1,0,0,0.8763855547557414,1100,5791.425534963004,7229.208484421792
50.68419905984953,2.586173721821325,0,0.1,0,0,0.5075129917417858,1100,51983.06707438146,-942.5915765450113
11.922663981695381,65.8417773099591,0,0.1,0,0,0.14555686868059436,1100,13832.25567513458,30730.051901414525
12.047283752499002,44.621845139490716,0,0.1,0,0,0.8748106588218832,1100,24255.43808305609,23287.079927707404
16.997421979638162,23.99676875708164,0,0.1,0,0,0.08320035660461733,1100,38251.31332245239,16918.88540343362
16.038649909997012,87.16737710623849,0,0.1,0,0,0.5858485971950389,1100,2009.1694207858188,39887.96100107156
29.884335240847136,-18.237684162032295,0,0.1,0,0,0.26046586531457383,1100,50519.01965193581,-17458.713932126328
43.99449817422755,64.52371241304053,0,0.1,0,0,0.162321622795761,1100,23582.458082806545,48615.50803460943
54.635306247542175,-80.47781842768876,0,0.1,0,0,0.7709676799109219,1100,8062.600817026656,-53461.524398116795
4.013533233030642,-11.136980722755453,0,0.1,0,0,0.18797081120686332,1100,14427.54674878615,-2859.839019711957
58.139781822212186,-13.278359753808957,0,0.1,0,0,0.8386212958253288,1100,45233.92608119466,-17073.793509074232
73.69822790091044,54.16035466233032,0,0.1,0,0,0.39873243156613725,1100,16636.102327931592,19078.89352511969
29.290985204941126,53.30101214669128,0,0.1,0,0,0.028355948710611423,1100,31650.666114402735,42376.885261136005
65.50493944841449,-36.81205098766189,0,0.1,0,0,0.7861008318610228,1100,30983.500391246587,-30001.092464553563
63.108761052003544,0.6565595554593102,0,0.1,0,0,0.12315143143484897,1100,41870.03182988752,-557.7461908777633
17.545799097845677,-39.06558438952466,0,0.1,0,0,0.9253456836071263,1100,32966.03247901924,-28024.235738857467
17.260908452371584,70.63051274795336,0,0.1,0,0,0.5400481260566933,1100,14039.593860864923,39207.781724164786
87.28007908725279,59.18365126350369,0,0.1,0,0,0.6226867891378519,1100,2613.195122913391,-2440.6833489528817
19.072459532022467,-32.18159205297486,0,0.1,0,0,0.19101805643707237,1100,37633.953718146855,-23981.217045639925
85.6519548305127,-88.0498667202038,0,0.1,0,0,0.3028496706235376,1100,275.49083803511616,-11339.822503269977
58.70482935322674,24.646773656973636,0,0.1,0,0,0.9372530438504275,1100,42328.181427942865,12093.940326977337
3.826235861498467,-51.35441584322685,0,0.1,0,0,0.6293041922434564,1100,8814.79095896821,-11083.42369370917
86.29172029964724,75.89756204100044,0,0.1,0,0,0.1525928874166239,1100,1690.68351638404,5059.669412844627
66.25600703171926,-2.967782439645987,0,0.1,0,0,0.4700111555684723,1100,38178.57716412217,-6147.325122107606
15.459808761792512,-46.332419880918785,0,0.1,0,0,0.1098237786780617,1100,27386.685095693603,-28812.82276165883
42.79271305104876,32.34629185023287,0,0.1,0,0,0.7047441434955619,1100,46701.38843694496,25895.408759674006
11.034993403652742,41.791868989192636,0,0.1,0,0,0.8642978925607007,1100,23963.695830161978,20866.138509881315
53.512879065191726,-36.48216142431357,0,0.1,0,0,0.5640243899903575,1100,40153.51378377335,-33577.43066328025
35.55965251391993,-1.9234835185062167,0,0.1,0,0,0.9503943254477847,1100,54964.22778450449,-5658.461826164409
31.541525901162856,-23.14062262898223,0,0.1,0,0,0.1033179000640857,1100,49581.52451919321,-21538.090332807766
78.87287701484242,-50.355680091487436,0,0.1,0,0,0.7503460661822503,1100,12602.79968615451,-22897.67194558732
87.33984147725954,39.91752050137799,0,0.1,0,0,0.7700152388583429,1100,3816.945022050419,-5221.215829202855
0.7127404436913387,80.59638548624736,0,0.1,0,0,0.7701147985868391,1100,491.1241537713528,2956.4852584597556
50.20042844881335,-55.61932138304302,0,0.1,0,0,0.6301870643292469,1100,29225.412658737536,-46706.122234648465
47.30262370721441,-41.483229273034816,0,0.1,0,0,0.17855428171235754,1100,40085.796597610606,-36499.322185972866
30.92909002094744,-70.33941783126927,0,0.1,0,0,0.16988574194017592,1100,18035.826717149488,-51034.82538272718
63.35770082204873,-38.99207507479899,0,0.1,0,0,0.31073670200248404,1100,32183.723620774443,-28670.640194566018
80.85498976697349,-45.25190604642849,0,0.1,0,0,0.48542792081321706,1100,11641.470114827296,-16831.11075008967
19.44774222782089,-29.738216728493427,0,0.1,0,0,0.9201152668299803,1100,38901.99973147743,-23708.328362185777
8.137614756035438,68.26856316492626,0,0.1,0,0,0.0685890237946879,1100,9579.693370107201,24005.906255977756
54.84773185403129,-45.7421136206683,0,0.1,0,0,0.3803890615798131,1100,34248.91749183377,-37851.257198911706
6.527519591577537,-79.38968524827496,0,0.1,0,0,0.8600015157398303,1100,4025.028183782236,-21700.08353332041
12.617012646219774,55.65083407642973,0,0.1,0,0,0.18093720549376424,1100,19783.085017343186,28801.15283969354
66.45766965336747,-26.9345423440316,0,0.1,0,0,0.621800524652065,1100,33652.195724954414,-22594.550718361406
61.916671062716716,19.24549462687702,0,0.1,0,0,0.35757561776843894,1100,40822.00375612907,11295.017086661685
82.24998948181849,28.654923540143216,0,0.1,0,0,0.6598198872226358,1100,12524.178205552338,-216.67603990558146
20.890549956458358,56.60865719611721,0,0.1,0,0,0.3656152336345724,1100,25655.07320465615,38255.45168744402
66.54889862252034,-33.3599809140723,0,0.1,0,0,0.396669612112602,1100,31497.395563989096,-24255.097566479842
31.664745598623327,-41.21489799242476,0,0.1,0,0,0.9573740669008213,1100,40312.13556642319,-38536.681528751185
9.456729602752201,58.22016192800339,0,0.1,0,0,0.720508237475534,1100,15210.530745633796,24196.01155298736
59.30600186686855,-88.57808744391025,0,0.1,0,0,0.4375887284765202,1100,1123.379984996072,-48618.989512840846
76.91935154902117,-86.30702740855916,0,0.1,0,0,0.41649958468759596,1100,1482.4041468527523,-27158.489100458486
0.8698172342745603,-22.866570392549946,0,0.1,0,0,0.7324549650901692,1100,3356.782620285904,-1419.3906621034166
4.04941689273481,53.03304221472101,0,0.1,0,0,0.6965340809676785,1100,8912.76487310081,11765.874847174731
17.169590171031743,-86.71213813778645,0,0.1,0,0,0.053699434433587045,1100,2414.5076006677896,-42083.75817152922
41.46079293901036,-72.31361341991871,0,0.1,0,0,0.05782048453114963,1100,16742.31456231516,-52787.13911888743
41.35973793999254,-38.49077775887278,0,0.1,0,0,0.5867387242491344,1100,42924.13325770595,-37021.378312000255
85.51881463779856,-60.00044739680183,0,0.1,0,0,0.8784138760111639,1100,4117.974679448199,-16548.357278289957
75.18651753883675,-52.97674203813641,0,0.1,0,0,0.5489707246071158,1100,15459.622500335634,-25934.433176285995
39.260646751008274,67.51245452640956,0,0.1,0,0,0.8368529414505755,1100,21405.699038586165,47801.27793877
32.53619628446629,-7.313250525725209,0,0.1,0,0,0.03714728476714779,1100,53851.66734556475,-7042.272051462732
73.37508231043066,81.37602898741673,0,0.1,0,0,0.14283734611492604,1100,4316.732539820898,27050.976443706317
49.693419635980234,59.089976172526974,0,0.1,0,0,0.646432791341782,1100,27284.38322244199,41438.91218124172
24.31652541315518,-60.02816233698904,0,0.1,0,0,0.26131260455647964,1100,24777.296946271363,-43559.87859444789
20.15480352771931,88.3868830186527,0,0.1,0,0,0.03133715150070526,1100,1288.5067055531465,45664.76813255129
61.73092716888696,-51.99948038748314,0,0.1,0,0,0.16670638884594813,1100,26590.562601001926,-35398.24110797078
68.0572060682408,37.945751700848916,0,0.1,0,0,0.7794755031765978,1100,28708.046508897405,15197.512776318912
82.27355410232931,59.80852333199056,0,0.1,0,0,0.6530005103732667,1100,7193.360584453959,5337.974021611559
54.68804712664682,-33.325357930455766,0,0.1,0,0,0.11838779734375793,1100,41285.67605602507,-27987.528754281302
50.029651668964405,15.102402210665971,0,0.1,0,0,0.6255448864391072,1100,50708.98811545439,9684.68106110619
9.031217190260028,-54.91406328708187,0,0.1,0,0,0.4451202807582568,1100,16032.083504713506,-23023.191554700974
17.135871718129117,4.290735437093218,0,0.1,0,0,0.6811864007504655,1100,41941.36379522209,2245.2574721014016
46.80815866679004,62.32817514362142,0,0.1,0,0,0.94769663378781,1100,25377.800354420997,42764.65193572222
13.788588438040195,-86.07455792128194,0,0.1,0,0,0.4379422714856104,1100,2533.276907817167,-37308.757155532636
48.07425758324672,-46.49419207331337,0,0.1,0,0,0.32085477218740566,1100,36536.727903504514,-40427.30564850681
48.745188766173186,-53.934352204103995,0,0.1,0,0,0.8073098792464731,1100,30817.64870899601,-47229.688732818984
85.29675672622348,4.481803188186419,0,0.1,0,0,0.2943365347949243,1100,8723.158719205128,-2510.1766535419692
22.305322916084794,40.129511794102626,0,0.1,0,0,0.3895926466858811,1100,36712.15858905339,30162.90549761696
16.197789338350027,-29.113431217420086,0,0.1,0,0,0.6451188960044139,1100,35550.03442756831,-20575.18383955918
27.00334486148586,-82.63038742450274,0,0.1,0,0,0.0799954768869483,1100,6619.2901023000495,-51384.34941015478
89.17548095363736,48.95146370926713,0,0.1,0,0,0.8927449055551725,1100,1012.2006446763833,-8585.5944423896
2.230788219789419,-47.1909251479573,0,0.1,0,0,0.39427308477798806,1100,5959.615543336699,-6446.342417525174
74.76155097916748,47.343069336912066,0,0.1,0,0,0.16961457156516901,1100,18075.45557041174,17921.945237158878
19.100175563498798,-82.55850526352071,0,0.1,0,0,0.11430483814407821,1100,5763.577026132593,-44298.558996537635
45.93416818327937,59.11819854293205,0,0.1,0,0,0.7390319122233464,1100,28097.37246717021,42714.51836825508
66.88712517257349,-7.732592303883493,0,0.1,0,0,0.2217617594355893,1100,37130.70348083605,-7028.2608904735125
70.41497919552366,-88.4626839801845,0,0.1,0,0,0.08959244367141561,1100,881.9774417826238,-33669.896769101404
51.69891022634393,20.529554819544302,0,0.1,0,0,0.750356944689386,1100,48408.511428650345,13116.00360745542
18.451722530586405,-54.9065189043219,0,0.1,0,0,0.6793143008070944,1100,25068.360969900234,-36684.38268173221
75.99470375275097,35.504989146374584,0,0.1,0,0,0.544696594907342,1100,20219.674347895725,8889.929320273419
29.544168493028092,22.794227574738187,0,0.1,0,0,0.36805293258374483,1100,49003.44825580112,19461.423917732463
17.544312548342724,-41.59663566000432,0,0.1,0,0,0.10359998867627462,1100,31839.252349915776,-28406.05563632062
36.43407412163774,22.000626596536733,0,0.1,0,0,0.6274410160703796,1100,51308.34729626224,18114.776324046914
33.03753138933355,-36.977796119659914,0,0.1,0,0,0.7368033430231395,1100,43260.293112100204,-35219.33590445506
83.4671453299165,-17.743509944957268,0,0.1,0,0,0.9713325714013173,1100,11377.083396823913,-13977.84663930602
30.682222591739315,-62.52015208249984,0,0.1,0,0,0.7993292253040091,1100,24536.586160912495,-49745.941930326444
76.63743865491062,61.526010040417475,0,0.1,0,0,0.5817430814205613,1100,11404.879954432961,15048.586314589036
77.04041888907072,-79.67298802657172,0,0.1,0,0,0.7322665439817974,1100,4060.4280523540424,-29630.18227212874
60.145871955236444,40.37083439912902,0,0.1,0,0,0.5959077538854821,1100,34488.573852027715,24525.188740408335
87.72481606655704,-72.153418486259,0,0.1,0,0,0.12049212984055357,1100,1306.2671937199789,-5372.038164776526
42.92765850603356,-49.66562414898075,0,0.1,0,0,0.38036900171702115,1100,35375.482037609174,-43633.961526388666
0.9119785669793712,-8.691673250719674,0,0.1,0,0,0.05865374312298455,1100,3770.52740670794,-576.6195438437974
33.060650941142924,47.95188761858992,0,0.1,0,0,0.926551971869555,1100,36782.47296663559,37401.23190759365
87.05355499899564,-49.135038065556834,0,0.1,0,0,0.02212403137174479,1100,3607.38588586236,-4410.235515335895
47.78950353059784,75.36784169267389,0,0.1,0,0,0.4121334767588446,1100,13598.181958459729,49584.97150845362
20.50850229126532,12.667268555463323,0,0.1,0,0,0.3441045354170722,1100,45012.513743494135,9510.799832396478
39.14543658940544,-49.326409637327245,0,0.1,0,0,0.884709413480425,1100,35686.24975191308,-45549.82043765772
43.73689133388861,-21.392464964579275,0,0.1,0,0,0.3121490906300636,1100,50874.72307442867,-21594.565837222883
59.80669247337316,19.97859370467694,0,0.1,0,0,0.9697642311008815,1100,42745.11438664901,7804.581761019099
44.37337194736639,67.4391589047444,0,0.1,0,0,0.7919137123337968,1100,21211.863420790323,46683.29195579564
86.26694213247497,-72.79208974879566,0,0.1,0,0,0.8972077966211552,1100,2034.811768843994,-16213.152750501082
56.504939435222596,60.10337623480132,0,0.1,0,0,0.6302899282671728,1100,24255.227158585327,37455.85420344815
2.602620684212936,4.428926371952102,0,0.1,0,0,0.75719757083178,1100,10044.402953095434,742.4418565954311
30.379403563987676,25.612909269309483,0,0.1,0,0,0.03425513796801982,1100,48220.267831660334,23006.586966166982
2.60302055067264,-81.83783254061996,0,0.1,0,0,0.315532463766646,1100,1431.2613485138727,-9986.656268913353
14.494062171900197,13.559814757948203,0,0.1,0,0,0.7059010837566833,1100,37153.031211713955,8248.749255320508
7.918611014185821,6.5697009930141235,0,0.1,0,0,0.6960159888690182,1100,25186.72013440394,2650.074931660474
24.184242188321807,-7.948935636470864,0,0.1,0,0,0.4742836888884827,1100,49077.113589952445,-7929.624622146173
80.3603053262432,-37.554827447297164,0,0.1,0,0,0.952850225373637,1100,13679.412366072253,-20393.571581966582
26.541015968994312,-41.93127294707592,0,0.1,0,0,0.2025233810728888,1100,38141.42241497968,-34787.93957863662
88.3578369842663,18.0540090667439,0,0.1,0,0,0.5761692389161814,1100,2923.6273665109493,-5351.242908433984
41.960841232478415,76.93324433023486,0,0.1,0,0,0.24118484586150535,1100,12502.811716299973,52641.20147496685
7.358044186208534,30.121620721646252,0,0.1,0,0,0.3657877093699956,1100,20754.74002743467,11925.30216893229
7.633421001326126,-13.37087499755016,0,0.1,0,0,0.5835806756346853,1100,23990.204668816008,-5898.980966362587
36.59376231114527,18.308476841183293,0,0.1,0,0,0.5737414464042757,1100,52516.436297334934,14971.841365086839
42.867645031526955,-78.41079293708235,0,0.1,0,0,0.8170421913607041,1100,10891.537881077826,-57300.343960126105
80.06062795672074,64.43560080078376,0,0.1,0,0,0.37176687580959267,1100,7826.647358503963,12433.565033845322
25.85946524710729,13.068185979024221,0,0.1,0,0,0.1308786380861514,1100,49559.055243865994,11174.17767322136
35.65655120512037,74.18991641299408,0,0.1,0,0,0.5505615251866719,1100,15108.729010306071,51118.730955248044
66.62069874145786,-18.843910606911237,0,0.1,0,0,0.6338120110161896,1100,35596.979552655204,-17774.903061335
67.70835319811108,44.929941338585195,0,0.1,0,0,0.966471504076945,1100,26207.17987783531,17237.557235922144
28.228915394223687,-30.1353252891437,0,0.1,0,0,0.7396692275427657,1100,45124.87002343949,-28308.725064263002
54.414492539818845,45.368025409547386,0,0.1,0,0,0.26135021416278026,1100,35035.40100518732,33628.80338710557
37.93091750056922,5.0138832419618495,0,0.1,0,0,0.782931415909552,1100,55119.50836357597,1390.6886744529359
19.475860244373962,4.91746906496779,0,0.1,0,0,0.2703265196785777,1100,44804.26760459513,3416.0555723483167
55.35377230351488,-85.07633805302099,0,0.1,0,0,0.5139121280138111,1100,4159.8717063882095,-51953.51369709137
74.6893609519506,-82.88059571290353,0,0.1,0,0,0.22014088363046258,1100,3294.591525552439,-28550.100382093427
20.010227644472575,31.408571933704835,0,0.1,0,0,0.8970754944180152,1100,39006.499795043914,22293.465049657956
18.08535891989471,46.17688852240053,0,0.1,0,0,0.05387193398674461,1100,29979.25449411724,31158.077282486458
14.53066978241049,-20.989916451095624,0,0.1,0,0,0.402211027597994,1100,35691.9224198508,-14099.76462137956
89.51380877978406,11.309430083191188,0,0.1,0,0,0.6875522307785404,1100,892.579700787976,-7338.984922722913
46.4084871969551,-86.44410790090966,0,0.1,0,0,0.9574081288023751,1100,3291.0241598330626,-58386.94648519151
22.753344234887734,-10.175484519290194,0,0.1,0,0,0.21257627624445163,1100,47568.1818135541,-8977.31068560995
3.3245792294365284,-15.764355221489424,0,0.1,0,0,0.6771095760103876,1100,12033.37243421863,-3446.923077131745
23.4752110125227,-45.69602242633272,0,0.1,0,0,0.3806960347398942,1100,34140.054083891126,-35803.23480090161
86.06819288787301,14.961253164718798,0,0.1,0,0,0.4916012167139916,1100,7084.616811358508,-3458.4476016942776
0.9407629020546227,-4.713376842292732,0,0.1,0,0,0.9516876606539915,1100,3917.6957706290277,-329.26173671999675
60.68526676853011,-43.49194733995253,0,0.1,0,0,0.5615232751792568,1100,31896.0774630285,-34744.73856158953
4.259500420791009,58.70642704078011,0,0.1,0,0,0.10596715714032856,1100,8033.136927998379,13201.418971787201
41.67966291275905,-64.62833237749511,0,0.1,0,0,0.5510567963947253,1100,23432.91923557244,-52148.009002874656
9.668301313533203,-44.37858760673817,0,0.1,0,0,0.13570051914997494,1100,20935.669254774923,-20554.17335870995
32.955849882771474,-33.877321265254835,0,0.1,0,0,0.4481112264746232,1100,45048.38843724031,-31852.7441566491
8.651812831711878,40.57421715496878,0,0.1,0,0,0.46442914692106296,1100,20563.85837459097,17413.193105658887
70.1145961088601,18.673463776014444,0,0.1,0,0,0.5257750608890014,1100,31667.103071745336,5744.103237325543
5.574116040003841,40.090606373728434,0,0.1,0,0,0.49101481996797003,1100,14771.766662760281,12339.541357507975
79.1809903941857,-44.22248691661295,0,0.1,0,0,0.8251972277039903,1100,13786.471050986771,-21891.899148965866
38.990680125749414,75.14044414786693,0,0.1,0,0,0.5814985474928621,1100,14306.88766666628,51239.02947124883
84.44727552387587,28.880852578145394,0,0.1,0,0,0.36609143191833327,1100,9034.470301715644,1018.6561076869657
78.13126476232398,23.606825844906297,0,0.1,0,0,0.9170506829897769,1100,19548.8040057039,-955.5208097126005
63.60311483392215,63.449042522658885,0,0.1,0,0,0.8357015851899608,1100,18796.036511948943,30388.89817798137
60.72459559979691,83.55171558770812,0,0.1,0,0,0.08027079593452524,1100,4988.446064962093,43479.483422094796
36.037086467684574,-13.399126207345844,0,0.1,0,0,0.40314529601903804,1100,53541.87161777283,-14401.583818605466
31.791946386685165,-58.64571839922555,0,0.1,0,0,0.1495868033957608,1100,28076.21210961467,-46587.15306896832
59.145376536980976,51.0846954872606,0,0.1,0,0,0.6789127454640311,1100,29121.69600858184,30694.155258891173
82.0457112349079,52.5113938421907,0,0.1,0,0,0.0907607319363023,1100,8890.054663771847,10621.122895502698
27.045084512391206,53.980969760062635,0,0.1,0,0,0.9714074973255601,1100,30610.39911415837,39466.666037932395
51.921272350708435,-47.702140848821884,0,0.1,0,0,0.3025732191740983,1100,34377.4613803377,-39794.37386624382
8.2991209411446,11.179387973321681,0,0.1,0,0,0.8429581253457042,1100,25755.495433796317,4760.420548005292
80.2710431668542,-86.4451734802885,0,0.1,0,0,0.5912173992421356,1100,1082.6117073979985,-23548.729646795513
24.62786957696386,0.6359256538231506,0,0.1,0,0,0.6798493760687254,1100,49934.92821891688,-1033.907472117465
46.24715365148508,73.02773501938759,0,0.1,0,0,0.17273853395881478,1100,15816.386773568183,50821.99429859614
29.246004130582147,47.28004028721756,0,0.1,0,0,0.017887713127563654,1100,35910.94001183445,38833.9383249962
19.965205769940567,59.32334226875122,0,0.1,0,0,0.439443180647627,1100,23279.891991060507,38499.21229280578
24.192205000739097,-62.05817457437947,0,0.1,0,0,0.24707486368777698,1100,23194.41036869319,-44287.90091460783
70.48041727906059,-25.498219354624396,0,0.1,0,0,0.09989096795653962,1100,29591.83602773736,-15055.493448356561
55.9797264866944,40.92479441992518,0,0.1,0,0,0.4426297620257027,1100,36875.65789803792,28704.23255090311
56.82882513012973,-40.362097543869055,0,0.1,0,0,0.8057677008991143,1100,36015.628219044935,-36554.904812147055
70.23661866731564,-60.62523646488738,0,0.1,0,0,0.9268070333706524,1100,15941.069273295916,-36871.5469205603
42.438264553142474,87.88380757453649,0,0.1,0,0,0.464730384448514,1100,2047.938709798127,52991.90672884322
40.04263071086237,-41.62402655900736,0,0.1,0,0,0.992042440445228,1100,40898.67679232892,-40995.10020161151
21.55138449233038,-7.6648941829824935,0,0.1,0,0,0.13586674083738293,1100,46765.48432674684,-6551.9946620932305
9.045917733990255,76.55344157206096,0,0.1,0,0,0.7565932529466937,1100,6508.11660231248,26871.874290329524
71.41705473926572,-23.954578667667477,0,0.1,0,0,0.4926194278869066,1100,28647.437260042763,-17413.542665077846
55.950287667840264,18.99896060964231,0,0.1,0,0,0.6522269940745206,1100,46071.86798030238,11063.740286119946
0.8064357670042355,35.95918877007989,0,0.1,0,0,0.6792504019911829,1100,2739.865426764325,1983.591937083502
85.51139236621582,-41.15651100879424,0,0.1,0,0,0.9282630615671933,1100,6216.371206586055,-15393.390706321868
31.280381163891494,-49.257303194250056,0,0.1,0,0,0.573494469703011,1100,34966.23144219868,-42493.884102532975
42.34130747297043,-54.08656996759759,0,0.1,0,0,0.32606399438390465,1100,32136.98375877758,-46033.20645477495
54.8069375037041,80.56407508183645,0,0.1,0,0,0.20219559129938103,1100,8132.85198140532,47478.98538360575
60.088230823724345,20.02081911978155,0,0.1,0,0,0.4162489088837651,1100,42354.03029729385,12104.581825768082
61.60434238163393,71.40782750408232,0,0.1,0,0,0.8009313729320813,1100,14096.78171400021,35219.82347550049
15.59388600194064,-20.539066324978876,0,0.1,0,0,0.3842524894909388,1100,37318.58896585719,-14417.531165244054
61.80177134535452,49.830661108009195,0,0.1,0,0,0.5893922616936055,1100,28181.18432862385,28482.42264104311
19.78697083792047,-49.97165936194433,0,0.1,0,0,0.6258800737177767,1100,29059.095899312753,-35633.130773950186
20.195491190458156,-36.33586145337367,0,0.1,0,0,0.2259127884604083,1100,36840.74804372736,-27484.521014007252
81.08674392329586,-55.770296875361105,0,0.1,0,0,0.5098835324155857,1100,9066.26209881186,-18670.39421327536
55.89613606532474,51.77592681337947,0,0.1,0,0,0.32797106793546527,1100,30220.16462617034,35954.69741229032
64.22640541713865,39.94838059107465,0,0.1,0,0,0.16473380859112274,1100,31232.695665229887,24740.309162724854
4.367801316117193,-68.03167650730788,0,0.1,0,0,0.1405179017283371,1100,5908.5310698252215,-14662.034487109075
1.623805427856051,31.565891456802973,0,0.1,0,0,0.7235914026814525,1100,5588.680221840666,3419.179579768719
76.34865326069115,7.839774105511964,0,0.1,0,0,0.589136449895247,1100,23909.79623032295,-2681.628717691473
85.16139113235839,-56.30820679959893,0,0.1,0,0,0.35455199840591056,1100,4969.805743372202,-11280.880776251623
23.4655685528703,-63.505633635777414,0,0.1,0,0,0.48290901615895054,1100,21774.404165271237,-44725.47476010556
10.009712975435544,69.28691295289107,0,0.1,0,0,0.553102650331524,1100,10630.32917284283,27810.85344640837
88.68020237165987,-34.30663670018186,0,0.1,0,0,0.16959576590254932,1100,2045.6407912724146,-3254.32147087794
78.09539841069392,-50.27123393208884,0,0.1,0,0,0.5713231599039378,1100,13480.957977897127,-22051.922544773126
3.527543551744139,87.40189411259527,0,0.1,0,0,0.8096978380502652,1100,597.8840944508732,13086.856017311464
5.575872341327566,-65.4591291874847,0,0.1,0,0,0.47349608939459675,1100,8016.942938836145,-17647.051134370216
10.611251857490734,69.04015878765256,0,0.1,0,0,0.9259386854660966,1100,11203.921874856323,28691.39501961031
25.095696741140195,23.363702354000694,0,0.1,0,0,0.05491027213397315,1100,46185.68276794725,19819.14196820048
83.77648472265999,70.7928223018422,0,0.1,0,0,0.6222653990625949,1100,3816.035499768597,4198.636296621201
73.59927818980812,51.1325240661929,0,0.1,0,0,0.889398974812917,1100,18049.87054228566,13525.484198798427
26.932573386784192,-52.69288240900937,0,0.1,0,0,0.07878760900898885,1100,31250.54670000823,-41220.63678362697
63.69526520688525,-53.13505239315335,0,0.1,0,0,0.9417227648826149,1100,24289.727395545437,-40260.63703962729
31.174284922575314,-11.669140935421396,0,0.1,0,0,0.6030454537010087,1100,52610.78698267879,-12865.210556884253
0.7234006375142443,-48.6085017580488,0,0.1,0,0,0.9119866429476841,1100,2013.3412629593133,-2286.818862601086
34.045835967205385,52.885265264620074,0,0.1,0,0,0.5021296064177404,1100,33192.59844424315,41959.33798555769
31.526222042471097,26.822524258712633,0,0.1,0,0,0.6377198122531698,1100,48292.81043636506,22257.59169952178
25.852143280860993,-77.0711505702995,0,0.1,0,0,0.637840971682597,1100,11316.197710781367,-50885.30697714962
47.56445118801315,-56.197333089664205,0,0.1,0,0,0.24360919747732246,1100,29663.739173591126,-45754.62998910285
58.60515736677599,29.3656746616456,0,0.1,0,0,0.2548919674914085,1100,40472.493218339194,20793.401060580556
46.68660753973829,-35.357573868791086,0,0.1,0,0,0.7102963789530964,1100,43589.03622033851,-35036.25423009675
