k¹t podniesienia,kat boczny,wysokosc celu,opor powietrza,wiatr x,wiatr y,wiatr z,wylotowa,X,Z
57.32338682848682,78.70554789307695,0,0.1,0.04251373179442741,0,0.21469768975985082,1100,9010.992256525675,45099.46767623901
,,,,,,,,,
56.63737730191107,82.58344059929448,0,0.1,0.9216531224500025,0,0.1525928874166239,1100,-661.7902837662538,46664.98200586659
,,,,,,,,,
66.25600703171926,-2.967782439645987,0,0.1,0.4700111555684723,0,0.1717756529088057,1100,34418.75738249991,-3544.5938206327746
,,,,,,,,,
21.833790059540608,-70.2317198379489,0,0.1,0.47547458945609733,0,0.6797016213901826,1100,15080.722181966627,-45831.011469368095
,,,,,,,,,
63.42697291460057,-67.93001319269452,0,0.1,0.7321770499399591,0,0.8642978925607007,1100,9268.274152670836,-45158.325462008484
,,,,,,,,,
53.512879065191726,-36.48216142431357,0,0.1,0.5640243899903575,0,0.39510725015466586,1100,36675.07201181464,-32778.47245434759
,,,,,,,,,
44.03825824074689,81.07097858060123,0,0.1,0.3504613989018095,0,0.3714409853945432,1100,6643.984853168061,52383.54817957539
,,,,,,,,,
9.298611005767713,67.74575402968483,0,0.1,0.2202462217139587,0,0.7503460661822503,1100,10706.159436667223,26060.188246949114
,,,,,,,,,
87.33984147725954,39.91752050137799,0,0.1,0.7700152388583429,0,0.007919338263237097,1100,-4601.153370707795,3108.8678355459747
,,,,,,,,,
85.29819274312368,48.62066374563102,0,0.1,0.5577825383201483,0,0.19100377009420544,1100,-271.36313500117717,4512.588333808826
,,,,,,,,,
56.71683578963222,4.605247414428817,0,0.1,0.26953761514980656,0,0.17855428171235754,1100,46041.195437214585,2533.0301490482075
,,,,,,,,,
30.92909002094744,-70.33941783126927,0,0.1,0.16988574194017592,0,0.7039744535783192,1100,17390.60788687704,-52518.446339148664
,,,,,,,,,
25.503962462600505,-34.067393639552876,0,0.1,0.8983887751885944,0,0.24860052196428617,1100,39919.331739319685,-29113.705224043475
,,,,,,,,,
43.68851287318954,-51.10451554435822,0,0.1,0.3347876848417032,0,0.9201152668299803,1100,32304.12825299388,-47101.82381476658
,,,,,,,,,
8.137614756035438,68.26856316492626,0,0.1,0.0685890237946879,0,0.6094192428225699,1100,9562.20872733849,23822.663706369334
,,,,,,,,,
22.12894318966585,-21.529968915633646,0,0.1,0.07252799546197264,0,0.05894619306513915,1100,44297.06256184808,-17648.819843822683
,,,,,,,,,
77.40013641658473,-64.76597470756045,0,0.1,0.8091713004246096,0,0.18093720549376424,1100,1279.5884188796804,-22172.05976366114
,,,,,,,,,
66.45766965336747,-26.9345423440316,0,0.1,0.621800524652065,0,0.6879630118079635,1100,28469.803978712618,-23438.3851730742
,,,,,,,,,
54.62274731343851,-25.636388801680994,0,0.1,0.9138887720202055,0,0.6591940196674623,1100,38529.8326709048,-26381.305327583166
,,,,,,,,,
59.383789850037225,-48.218900087083284,0,0.1,0.814492539978429,0,0.3656152336345724,1100,24097.33843277999,-37059.447118819146
,,,,,,,,,
66.54889862252034,-33.3599809140723,0,0.1,0.396669612112602,0,0.3518305066513703,1100,28205.315625775107,-24050.177568479285
,,,,,,,,,
24.39255100378762,82.32733204214782,0,0.1,0.10507477336391335,0,0.8234453440444632,1100,6446.411030753394,47742.332297041285
,,,,,,,,,
64.84574137279806,28.612003733737097,0,0.1,0.007899514200498614,0,0.4375887284765202,1100,35157.46035810168,15399.605615326525
,,,,,,,,,
76.91935154902117,-86.30702740855916,0,0.1,0.41649958468759596,0,0.009664635936384003,1100,-2749.10683942835,-23257.910463253567
,,,,,,,,,
33.56671480372503,41.84189371623046,0,0.1,0.044993521030386785,0,0.7946280123040056,1100,40797.433728692995,33721.355730346186
,,,,,,,,,
62.68806728709107,-55.660819657936514,0,0.1,0.01826589923451971,0,0.053699434433587045,1100,23702.971335293772,-35366.45816402236
,,,,,,,,,
41.46079293901036,-72.31361341991871,0,0.1,0.05782048453114963,0,0.4595526437776949,1100,16359.12858505618,-54463.31289760534
,,,,,,,,,
25.75461112056361,15.612970364844202,0,0.1,0.9502090515310951,0,0.1666641811288787,1100,46945.468893157544,13367.955644434212
,,,,,,,,,
79.05724884100475,60.37303507767351,0,0.1,0.20568476645479772,0,0.5489707246071158,1100,7692.613971103813,11554.085479605585
,,,,,,,,,
39.260646751008274,67.51245452640956,0,0.1,0.8368529414505755,0,0.36151329204962546,1100,17464.6555313262,49919.83274289854
,,,,,,,,,
41.343374737137395,-83.3134887419134,0,0.1,0.8152786923381183,0,0.9520890499300929,1100,2353.3707760478273,-58683.505658614966
,,,,,,,,,
12.855361150343343,9.386839271960469,0,0.1,0.8282776454029277,0,0.646432791341782,1100,34413.02354148458,5266.614622517316
,,,,,,,,,
24.31652541315518,-60.02816233698904,0,0.1,0.26131260455647964,0,0.22394226141910345,1100,24212.190183194227,-43533.05378666571
,,,,,,,,,
89.19344150932635,-84.35931272987305,0,0.1,0.6858991907654106,0,0.21111399784731588,1100,-7341.645193661446,-3805.0256550470085
,,,,,,,,,
15.003574996135331,46.114412136481604,0,0.1,0.7108097316713828,0,0.7794755031765978,1100,26388.389477132754,27391.020913543278
,,,,,,,,,
82.27355410232931,59.80852333199056,0,0.1,0.6530005103732667,0,0.6076449680738536,1100,169.93435138219638,5847.45413795686
,,,,,,,,,
28.337321034772117,-68.69019647812357,0,0.1,0.5558850185440489,0,0.5839022345036998,1100,17390.78344101567,-50356.225014743446
,,,,,,,,,
56.29903977951965,-71.93756561947994,0,0.1,0.1949218706273229,0,0.4451202807582568,1100,13416.217678320958,-48772.45373588137
,,,,,,,,,
17.135871718129117,4.290735437093218,0,0.1,0.6811864007504655,0,0.5200906518532227,1100,41183.11519054638,2467.0180450489215
,,,,,,,,,
76.16408757181071,80.58539408180579,0,0.1,0.1532065382004466,0,0.021808011548433703,1100,2447.685056905634,23892.032250336335
,,,,,,,,,
39.41480443370494,6.148515166493439,0,0.1,0.24169893292603684,0,0.32085477218740566,1100,54092.6341805544,4453.9447376791095
,,,,,,,,,
48.745188766173186,-53.934352204103995,0,0.1,0.8073098792464731,0,0.9477417414024831,1100,26047.736357640497,-48356.74448647942
,,,,,,,,,
47.24090159409321,-37.01942373691363,0,0.1,0.24783692128983104,0,0.722941732189459,1100,41169.76642416611,-36405.267328527894
,,,,,,,,,
35.0633382017293,-57.604421323299945,0,0.1,0.3382587154587773,0,0.6451188960044139,1100,27971.025950810857,-48694.690817809875
,,,,,,,,,
27.00334486148586,-82.63038742450274,0,0.1,0.0799954768869483,0,0.9908386772626373,1100,6350.538483319439,-53373.30585144666
,,,,,,,,,
69.47573185463357,70.69408299993106,0,0.1,0.02478653577543799,0,0.23782819362245944,1100,11131.258619630253,30207.422311093556
,,,,,,,,,
35.484577630018926,59.52310195833496,0,0.1,0.7630170518717336,0,0.16961457156516901,1100,25031.261595573815,47075.03521279642
,,,,,,,,,
19.100175563498798,-82.55850526352071,0,0.1,0.11430483814407821,0,0.5103796464808819,1100,5571.173970358879,-44819.08980060386
,,,,,,,,,
74.55909927146602,43.025744200202354,0,0.1,0.743190279695261,0,0.4570411538673139,1100,12515.870556128106,14077.319586701686
,,,,,,,,,
19.958558349203035,50.82995839104731,0,0.1,0.00854064455453063,0,0.08959244367141561,1100,28745.49370782822,35148.39636348499
,,,,,,,,,
51.69891022634393,20.529554819544302,0,0.1,0.750356944689386,0,0.20501913922873782,1100,43876.56542550533,16943.16938464631
,,,,,,,,,
17.54674054783905,32.276574145276996,0,0.1,0.8443855972527885,0,0.697249939702081,1100,35056.02814955415,21914.189803535584
,,,,,,,,,
49.02269354166078,-30.911663013943816,0,0.1,0.6266345976374343,0,0.36805293258374483,1100,41734.428942440434,-29634.360891989094
,,,,,,,,,
17.544312548342724,-41.59663566000432,0,0.1,0.10359998867627462,0,0.40482304579597495,1100,31675.89825635973,-28800.846716383174
,,,,,,,,,
56.00031329826837,22.939382892668334,0,0.1,0.3670836821037061,0,0.2945677993352227,1100,42376.74176644539,16903.281998023915
,,,,,,,,,
66.31230087208256,76.93429065983301,0,0.1,0.4014249447502374,0,0.9713325714013173,1100,5195.343115784773,29286.640171554503
,,,,,,,,,
30.682222591739315,-62.52015208249984,0,0.1,0.7993292253040091,0,0.8515270961656737,1100,22035.38893810153,-50077.868778099866
,,,,,,,,,
75.76300502020874,14.713754655701038,0,0.1,0.8560046543230081,0,0.05737228874126821,1100,15886.70563961222,5888.60090624848
,,,,,,,,,
65.90398895836177,30.29174391047289,0,0.1,0.7242824133284946,0,0.5959077538854821,1100,27611.991057669882,14570.014087769494
,,,,,,,,,
87.72481606655704,-72.153418486259,0,0.1,0.12049212984055357,0,0.4769739834003729,1100,-11.687804684149937,-9233.849183795894
,,,,,,,,,
20.167187925509626,-21.533579690936193,0,0.1,0.01013309518865968,0,0.4517129263848907,1100,42487.9807884704,-17545.24840931289
,,,,,,,,,
5.278836881068609,-23.87869811771415,0,0.1,0.7663993756588329,0,0.926551971869555,1100,16761.130678753758,-7640.223663521266
,,,,,,,,,
87.05355499899564,-49.135038065556834,0,0.1,0.02212403137174479,0,0.5309944836733094,1100,3346.987468862847,-9915.581111134046
,,,,,,,,,
82.68392084633695,-15.815974183407974,0,0.1,0.22787224768072578,0,0.5703737141970184,1100,10500.775235013909,-9758.150388775104
,,,,,,,,,
30.969408187536498,-11.709126821189116,0,0.1,0.22596439090373754,0,0.884709413480425,1100,51869.007656124675,-13814.973201802683
,,,,,,,,,
43.73689133388861,-21.392464964579275,0,0.1,0.3121490906300636,0,0.6645188052597018,1100,49328.64893229723,-23531.411063828422
,,,,,,,,,
54.98929685233847,84.55756159815866,0,0.1,0.49303746608184873,0,0.8746619939152467,1100,1157.3218943242548,43596.28245212579
,,,,,,,,,
71.27223411004171,82.53388426494993,0,0.1,0.09559950139557971,0,0.8972077966211552,1100,3277.4668316540165,23366.472836582972
,,,,,,,,,
56.504939435222596,60.10337623480132,0,0.1,0.6302899282671728,0,0.028918007602365958,1100,19432.10187887243,41766.47257895582
,,,,,,,,,
47.21446318597605,46.2955627497204,0,0.1,0.33754892848875195,0,0.6422939403850527,1100,35535.19010839026,35445.945883383494
,,,,,,,,,
3.082962417121784,-84.79395889865472,0,0.1,0.045345374774333536,0,0.315532463766646,1100,1060.044822085778,-11675.640728014778
,,,,,,,,,
14.494062171900197,13.559814757948203,0,0.1,0.7059010837566833,0,0.0879845668242869,1100,36522.66093085034,8891.537324191926
,,,,,,,,,
48.28485049650706,35.28287799642327,0,0.1,0.26871380209246454,0,0.4558392464640507,1100,42184.7068083631,28215.568594238557
,,,,,,,,,
42.685531999963445,70.72061065248641,0,0.1,0.291362069737238,0,0.952850225373637,1100,16921.64414706048,47742.92914141182
,,,,,,,,,
26.541015968994312,-41.93127294707592,0,0.1,0.2025233810728888,0,0.9817537442696255,1100,37477.34478433967,-36692.15122730565
,,,,,,,,,
54.02700453337195,13.710463004912654,0,0.1,0.46623156924976017,0,0.9274069129457492,1100,45854.870801718454,5397.177343055345
,,,,,,,,,
21.706636127535482,-75.28391162758294,0,0.1,0.6673423373424792,0,0.3657877093699956,1100,10729.939412133472,-46431.62324990802
,,,,,,,,,
7.633421001326126,-13.37087499755016,0,0.1,0.5835806756346853,0,0.4065973590127252,1100,23815.13423872659,-5844.6239848254045
,,,,,,,,,
54.154238420591646,13.273460352769632,0,0.1,0.4763071670169662,0,0.06438448368287586,1100,45630.51203296167,11105.33630308269
,,,,,,,,,
73.53379722246336,70.12125591344147,0,0.1,0.8579755600043542,0,0.37176687580959267,1100,1263.854763075694,23396.672443962503
,,,,,,,,,
25.85946524710729,13.068185979024221,0,0.1,0.1308786380861514,0,0.39618390227911526,1100,49312.43193461118,10524.225070427943
,,,,,,,,,
82.09495820649704,9.101074533600936,0,0.1,0.7402299860161984,0,0.395311607739382,1100,6504.46103406472,-1940.884655086902
,,,,,,,,,
57.04308099145706,45.41670639622217,0,0.1,0.7496107852143622,0,0.966471504076945,1100,28583.025259115922,27414.867517245053
,,,,,,,,,
28.228915394223687,-30.1353252891437,0,0.1,0.7396692275427657,0,0.6046054726646538,1100,43315.547587150635,-28120.167025251532
,,,,,,,,,
67.68401270477369,-42.95696145069955,0,0.1,0.4214546388952136,0,0.5278549068997881,1100,22838.77323699056,-29596.476464694206
,,,,,,,,,
70.46382743185967,-51.048279511252076,0,0.1,0.5273192725831544,0,0.2703265196785777,1100,15695.376588212472,-28143.655130797568
,,,,,,,,,
55.35377230351488,-85.07633805302099,0,0.1,0.5139121280138111,0,0.8298817883550067,1100,479.8339562589246,-53883.2335626393
,,,,,,,,,
3.559702143548238,-50.374640946516735,0,0.1,0.22233586271636196,0,0.6744920662983602,1100,8442.14499518134,-10273.827958923865
,,,,,,,,,
80.73679449762136,-53.82928216021058,0,0.1,0.7565382695688919,0,0.05387193398674461,1100,1981.251595214109,-14249.701174184935
,,,,,,,,,
14.53066978241049,-20.989916451095624,0,0.1,0.402211027597994,0,0.994597875330934,1100,35307.1211776127,-14707.785836527555
,,,,,,,,,
50.654715041595594,33.759401540137276,0,0.1,0.5156498577439456,0,0.019754956106057486,1100,40273.95114049994,29042.048256093465
,,,,,,,,,
86.16673159221376,-44.49331153022453,0,0.1,0.44346953044838777,0,0.21257627624445163,1100,272.52038539236014,-7329.454342171071
,,,,,,,,,
3.3245792294365284,-15.764355221489424,0,0.1,0.6771095760103876,0,0.26083567791691886,1100,11986.40823237485,-3416.9677626328685
,,,,,,,,,
22.15198878683364,-21.474713746819035,0,0.1,0.9563132543097,0,0.5831180731373267,1100,42774.337700936194,-18740.63246820031
,,,,,,,,,
44.24410950425924,-88.11847419589076,0,0.1,0.4738145730983737,0,0.9516876606539915,1100,-765.3158796866167,-58805.62481514314
,,,,,,,,,
60.68526676853011,-43.49194733995253,0,0.1,0.5615232751792568,0,0.047327782453233436,1100,27889.007175711915,-31172.578344908507
,,,,,,,,,
74.35321352039006,-70.92591171474086,0,0.1,0.4631073656973228,0,0.14095370901391602,1100,4301.850087140074,-27111.448755625835
,,,,,,,,,
49.595111675525274,-70.66339737293359,0,0.1,0.25345229107367684,0,0.13570051914997494,1100,15803.882232279857,-50437.88555048026
,,,,,,,,,
32.955849882771474,-33.877321265254835,0,0.1,0.4481112264746232,0,0.09613125368568753,1100,43744.508335946644,-30803.87628648753
,,,,,,,,,
65.28710857748439,-6.402753554208672,0,0.1,0.7790510678762232,0,0.6037414654223024,1100,32869.836974692,-9823.463509939771
,,,,,,,,,
47.31975548001012,-78.85176791999231,0,0.1,0.722725590965158,0,0.49101481996797003,1100,6038.302147320654,-55139.98377662617
,,,,,,,,,
79.1809903941857,-44.22248691661295,0,0.1,0.8251972277039903,0,0.4332297791749935,1100,5393.719992704872,-18146.115767686697
,,,,,,,,,
82.57022207393346,14.669738548715188,0,0.1,0.9383030613763985,0,0.6604491809896966,1100,3225.8460787492527,-3644.4238855361577
,,,,,,,,,
32.94822887264999,66.26252952464796,0,0.1,0.6311490324717016,0,0.9170506829897769,1100,19905.676695013473,47154.36217352061
,,,,,,,,,
63.60311483392215,63.449042522658885,0,0.1,0.8357015851899608,0,0.6747177288866324,1100,11631.602203087068,31944.942956504903
,,,,,,,,,
86.77585779385406,-75.55125673178546,0,0.1,0.40041207186316197,0,0.42556040995918976,1100,-2850.940867811192,-10424.835241973258
,,,,,,,,,
36.28307664171342,-26.41610722662967,0,0.1,0.17419045333763583,0,0.1495868033957608,1100,48728.97368893291,-25182.12372830706
,,,,,,,,,
59.145376536980976,51.0846954872606,0,0.1,0.6789127454640311,0,0.9116190137211989,1100,24082.258556422643,29260.230592849577
,,,,,,,,,
71.25569692109535,-73.66306825146559,0,0.1,0.30050093902656894,0,0.7998942764447924,1100,5958.459053095519,-37448.566157258
,,,,,,,,,
87.42667475930041,13.84254470141687,0,0.1,0.234988106395434,0,0.3025732191740983,1100,2111.9681880802004,-2160.6180814382833
,,,,,,,,,
8.2991209411446,11.179387973321681,0,0.1,0.8429581253457042,0,0.8919004796317133,1100,25462.745485566953,4748.140331603209
,,,,,,,,,
1.7774132598557468,16.419131863584397,0,0.1,0.27364299529959846,0,0.5035329202990175,1100,6831.512799370316,2003.2204442382613
,,,,,,,,,
61.186443846185284,2.4943073029701566,0,0.1,0.9057096389965977,0,0.17273853395881478,1100,37230.95014540018,514.1066360760531
,,,,,,,,,
29.246004130582147,47.28004028721756,0,0.1,0.017887713127563654,0,0.2218356196660063,1100,35918.3364442188,38282.65638841926
,,,,,,,,,
74.66167113437561,-10.900227483427145,0,0.1,0.26880227778599,0,0.1552323634756696,1100,23717.533959498895,-6637.952051101577
,,,,,,,,,
22.23673773189993,50.96083455812118,0,0.1,0.3583432258076422,0,0.09989096795653962,1100,29496.35281281361,37057.30072437935
,,,,,,,,,
55.9797264866944,40.92479441992518,0,0.1,0.4426297620257027,0,0.6314313903347748,1100,33950.28798904169,27587.75990368611
,,,,,,,,,
24.818951228065472,55.03818616184057,0,0.1,0.780406874081285,0,0.1631931307506257,1100,26991.335250495707,40864.589530445184
,,,,,,,,,
83.41263300335872,-5.1234708937150515,0,0.1,0.9882433754140917,0,0.464730384448514,1100,1506.643851063252,-6131.209144194846
,,,,,,,,,
40.04263071086237,-41.62402655900736,0,0.1,0.992042440445228,0,0.2394598276925598,1100,36939.209981129985,-38182.936007195385
,,,,,,,,,
41.16755290850875,-65.54398664927108,0,0.1,0.10051019704433617,0,0.925296897622561,1100,22070.492442955634,-54098.37914951083
,,,,,,,,,
68.09339276520242,52.834109478531445,0,0.1,0.36691900740184735,0,0.4926194278869066,1100,18659.979293057786,24532.81010141087
,,,,,,,,,
55.950287667840264,18.99896060964231,0,0.1,0.6522269940745206,0,0.008960397411158172,1100,41660.44416790026,15944.874773830294
,,,,,,,,,
62.979594385039945,32.26507235841292,0,0.1,0.9501265818468424,0,0.2713527166178098,1100,28147.505069091312,20591.829398580896
,,,,,,,,,
83.54367554104739,-27.43923767221701,0,0.1,0.22634831558749968,0,0.573494469703011,1100,8124.2407175406215,-11624.051136684831
,,,,,,,,,
42.34130747297043,-54.08656996759759,0,0.1,0.32606399438390465,0,0.6089659722633789,1100,30450.15093668249,-47433.83717177773
,,,,,,,,,
85.28203754091822,-53.60479356611142,0,0.1,0.6676470091524928,0,0.6112267728876752,1100,-2022.6886378415422,-13606.072362720464
,,,,,,,,,
37.46240179953886,33.208684763267854,0,0.1,0.8967101528004574,0,0.8009313729320813,1100,43099.56462898802,27271.665197861163
,,,,,,,,,
15.59388600194064,-20.539066324978876,0,0.1,0.3842524894909388,0,0.6866863482817168,1100,36923.84535493706,-14777.237474682082
,,,,,,,,,
69.9153305540046,16.090607104848985,0,0.1,0.21985523153244968,0,0.22237967021142035,1100,30406.696522083228,7271.144125737943
,,,,,,,,,
56.3292066345999,-49.60901761908369,0,0.1,0.298134103036813,0,0.2259127884604083,1100,29059.97817233506,-38413.799438372
,,,,,,,,,
81.08674392329586,-55.770296875361105,0,0.1,0.5098835324155857,0,0.6210681785036082,1100,3724.949948080747,-19862.851538808503
,,,,,,,,,
70.88796340668974,-30.96520777161625,0,0.1,0.7136267268570962,0,0.7219354477281925,1100,20933.055091381393,-23511.64062284459
,,,,,,,,,
14.826042773201047,-81.26439736776561,0,0.1,0.12204624162606736,0,0.1405179017283371,1100,5749.927835877245,-38390.83792919033
,,,,,,,,,
1.623805427856051,31.565891456802973,0,0.1,0.7235914026814525,0,0.848318369563235,1100,5575.242078776442,3417.0229173547223
,,,,,,,,,
48.91988705275598,16.04456098114447,0,0.1,0.9462376792484266,0,0.18717662889111708,1100,45843.0582428151,13719.69830551588
,,,,,,,,,
31.90967985653195,-43.0688628942594,0,0.1,0.14719092424568103,0,0.48290901615895054,1100,38898.32725955022,-38486.22146099637
,,,,,,,,,
10.009712975435544,69.28691295289107,0,0.1,0.553102650331524,0,0.985335581907332,1100,10345.32749016025,27615.37627372695
,,,,,,,,,
27.84668164990907,-59.472762137541125,0,0.1,0.8677266490077101,0,0.2207153670439509,1100,24109.514461261697,-45652.3670259881
,,,,,,,,,
51.4190843913544,-82.94491289651172,0,0.1,0.9855660784033071,0,0.8096978380502652,1100,-163.8445219259212,-55736.88584841768
,,,,,,,,,
5.575872341327566,-65.4591291874847,0,0.1,0.47349608939459675,0,0.1179027984165637,1100,7929.51697515825,-17586.738020817003
,,,,,,,,,
79.52007939382628,76.66896338389739,0,0.1,0.27884107490155774,0,0.629798346411115,1100,1473.0143318251664,11998.048270011077
,,,,,,,,,
4.941924492057583,77.55296944531997,0,0.1,0.8932934572324567,0,0.6222653990625949,1100,3636.9922439042807,17002.427632761515
,,,,,,,,,
73.59927818980812,51.1325240661929,0,0.1,0.889398974812917,0,0.29925081540871323,1100,9202.769331079364,19455.828112350293
,,,,,,,,,
18.653558795495314,-75.81823037838201,0,0.1,0.7077251689653917,0,0.20480526448248138,1100,9703.882612966978,-42949.68064366889
,,,,,,,,,
84.75504883943533,-27.651430154849372,0,0.1,0.4351714392476589,0,0.6030454537010087,1100,3907.2401119316414,-11021.509739141116
,,,,,,,,,
0.7234006375142443,-48.6085017580488,0,0.1,0.9119866429476841,0,0.37828706630228204,1100,2009.7769102574339,-2284.7555995479406
,,,,,,,,,
71.44263263231004,0.38332915519326605,0,0.1,0.35029135602745665,0,0.6490140236595147,1100,28321.855884675162,-6040.648769196315
,,,,,,,,,
57.394783102785276,-38.295713438278014,0,0.1,0.07182694127611389,0,0.637840971682597,1100,36340.92608272242,-33901.50425377985
,,,,,,,,,
47.56445118801315,-56.197333089664205,0,0.1,0.24360919747732246,0,0.6511684151863999,1100,28101.288210823874,-47987.23530649233
,,,,,,,,,
59.6828373308228,-44.119445851546466,0,0.1,0.5187400837748699,0,0.30356903406227176,1100,28524.460708483704,-34059.038683338826
,,,,,,,,,
63.92667410577867,-69.949607169849,0,0.1,0.7880320310756136,0,0.5292841542168707,1100,7263.7541047704435,-42709.25871594822
,,,,,,,,,
17.62958065434335,-46.756438998581956,0,0.1,0.8062533901926002,0,0.09048847176223629,1100,28211.91600885143,-31311.295206404353
,,,,,,,,,
49.795375792849754,72.67269911054893,0,0.1,0.6065961685545024,0,0.9639335683081687,1100,12047.745769712785,44961.38748108187
,,,,,,,,,
19.728284936492376,71.28443079740796,0,0.1,0.9643641135853768,0,0.9165752943034363,1100,13020.170249018784,41648.8866982431
,,,,,,,,,
