[78.79678963],[14.53577967],0,0.1,"[0, 0, 0]",1100,19504.437235735728,5056.927888259511
[18.82656811],[82.58384092],0,0.1,"[0, 0, 0]",1100,5705.891439385236,43828.448366431694
[12.06481833],[-64.28976033],0,0.1,"[0, 0, 0]",1100,14770.300840529897,-30673.78737410303
[50.06358422],[29.86005105],0,0.1,"[0, 0, 0]",1100,45408.09167959072,26068.124564848473
[48.9051512],[-47.86349317],0,0.1,"[0, 0, 0]",1100,35512.47009152276,-39250.67396548825
[-5.19886148],[67.16733036],0,0.1,"[0, 0, 0]",1100,-10645.090317574844,-25285.679366354027
[69.2178098],[-51.68369169],0,0.1,"[0, 0, 0]",1100,21404.34949944179,-27085.123811334477
[24.51711106],[53.88021666],0,0.1,"[0, 0, 0]",1100,29386.27670550549,40268.05942024986
[3.93677123],[-27.96211126],0,0.1,"[0, 0, 0]",1100,12776.465064121456,-6781.967400757827
[80.73146225],[5.50641064],0,0.1,"[0, 0, 0]",1100,16795.859164071004,1619.057569576481
[77.52136277],[11.90595976],0,0.1,"[0, 0, 0]",1100,21767.774761284763,4589.343613603494
[55.03097869],[6.39558571],0,0.1,"[0, 0, 0]",1100,48921.86092667844,5483.537321878928
[47.5611494],[40.82289384],0,0.1,"[0, 0, 0]",1100,40501.90186231222,34987.691088605985
[22.79990013],[-74.16973904],0,0.1,"[0, 0, 0]",1100,13199.591409461098,-46548.802815199524
[14.17274974],[-145.66511596],0,0.1,"[0, 0, 0]",1100,-31111.997633203573,-21251.61716404735
[44.67544976],[-26.63082221],0,0.1,"[0, 0, 0]",1100,48726.978225349434,-24432.896374966072
[20.92157925],[104.28577559],0,0.1,"[0, 0, 0]",1100,-11485.383227824323,45109.811652165045
[76.00639026],[45.56888506],0,0.1,"[0, 0, 0]",1100,17269.47758386804,17614.842571177243
[31.1366205],[-85.0877783],0,0.1,"[0, 0, 0]",1100,4606.650099121866,-53587.71440688008
[55.40085373],[-78.87264948],0,0.1,"[0, 0, 0]",1100,9448.081292109413,-48030.66023496029
[51.20683655],[10.14752466],0,0.1,"[0, 0, 0]",1100,50925.30671757651,9114.587061161468
[132.47323284],[-41.47707015],0,0.1,"[0, 0, 0]",1100,-40107.85972546521,35457.09994225595
[53.70072801],[-57.47096148],0,0.1,"[0, 0, 0]",1100,26979.575153246118,-42300.35673953316
[60.68140946],[22.49904603],0,0.1,"[0, 0, 0]",1100,40994.398406815366,16979.22195463648
[136.52635891],[-88.83682135],0,0.1,"[0, 0, 0]",1100,-1111.5583726046443,54795.380691482125
[152.51453197],[26.29020737],0,0.1,"[0, 0, 0]",1100,-46564.559322897374,-23004.230993214762
[126.63803449],[33.61579418],0,0.1,"[0, 0, 0]",1100,-41970.02219347777,-27902.160458805298
[49.68451848],[-22.09042109],0,0.1,"[0, 0, 0]",1100,48695.32527776536,-19763.0257595709
[110.1919259],[-76.40012747],0,0.1,"[0, 0, 0]",1100,-7930.916081987353,32787.117687998085
[-15.09341863],[52.12736464],0,0.1,"[0, 0, 0]",1100,-157018.25133394726,-201898.96926506283
[59.46745042],[-15.85601376],0,0.1,"[0, 0, 0]",1100,43796.91933878589,-12439.171871262253
[83.25913924],[-74.94258273],0,0.1,"[0, 0, 0]",1100,3232.035094776177,-12010.181809832478
[26.6615407],[-42.0633654],0,0.1,"[0, 0, 0]",1100,38170.308903949895,-34443.974569697755
[42.30024362],[-99.22438093],0,0.1,"[0, 0, 0]",1100,-8820.642902203645,-54320.00013628874
[24.93659465],[78.10700446],0,0.1,"[0, 0, 0]",1100,10342.026048442205,49101.4343905771
[102.96672977],[66.87210431],0,0.1,"[0, 0, 0]",1100,-9046.32347090377,-21182.56920499731
[27.99092353],[28.22695456],0,0.1,"[0, 0, 0]",1100,46028.68471270742,24707.714076369062
[46.07021174],[11.71545918],0,0.1,"[0, 0, 0]",1100,52953.20784963508,10980.775855948184
[93.36075882],[-56.81059195],0,0.1,"[0, 0, 0]",1100,-3437.3398644137196,5256.496297134006
[73.30282411],[45.46903579],0,0.1,"[0, 0, 0]",1100,20193.98508206999,20526.329750152472
[88.57044355],[89.17403675],0,0.1,"[0, 0, 0]",1100,39.67516170881832,2682.6496759673287
[170.63250066],[-73.9510971],0,0.1,"[0, 0, 0]",1100,-7919.043041653402,27531.975367289426
[42.62076201],[-128.12698197],0,0.1,"[0, 0, 0]",1100,-33941.88193758234,-43247.0036595159
[-4.52559132],[8.16385217],0,0.1,"[0, 0, 0]",1100,-22941.057798546302,-3291.2276974980014
[44.75560117],[-65.45094943],0,0.1,"[0, 0, 0]",1100,22638.559771250704,-49560.74458504888
[78.86451674],[47.16168184],0,0.1,"[0, 0, 0]",1100,13623.832979645884,14691.600253871831
[33.95521897],[18.53614023],0,0.1,"[0, 0, 0]",1100,51867.47265286449,17390.66492706279
[39.22836454],[-12.45594359],0,0.1,"[0, 0, 0]",1100,54011.26656350361,-11930.067802055368
[69.24130349],[-43.82903385],0,0.1,"[0, 0, 0]",1100,24882.60806557809,-23884.743621685397
[86.49445241],[58.79664033],0,0.1,"[0, 0, 0]",1100,3393.919026822584,5601.6338940399255
[72.97259714],[54.02326001],0,0.1,"[0, 0, 0]",1100,17201.737098384332,23695.006283960378
[16.22030069],[-35.03292021],0,0.1,"[0, 0, 0]",1100,33395.55662563314,-23411.531988327653
[70.82570518],[-37.41722126],0,0.1,"[0, 0, 0]",1100,25688.194389636716,-19651.486217062353
[24.28746836],[-16.14703197],0,0.1,"[0, 0, 0]",1100,47706.90615364758,-13811.979218982153
[93.57666573],[40.45309694],0,0.1,"[0, 0, 0]",1100,-5082.396079003197,-4334.4385998689495
[108.56355157],[11.51748648],0,0.1,"[0, 0, 0]",1100,-30853.508187190968,-6287.22772538449
[4.03905419],[46.34235915],0,0.1,"[0, 0, 0]",1100,10206.478073105895,10695.24202273112
[33.62227447],[-70.40033487],0,0.1,"[0, 0, 0]",1100,18322.40147378674,-51452.79824089233
[32.49061859],[38.94836715],0,0.1,"[0, 0, 0]",1100,42215.671571761886,34121.8243648136
[92.19449929],[62.50657101],0,0.1,"[0, 0, 0]",1100,-1897.766728992504,-3648.518514255383
[134.87988239],[-36.63440314],0,0.1,"[0, 0, 0]",1100,-43637.75524048009,32449.708901406444
[22.91183852],[53.95041116],0,0.1,"[0, 0, 0]",1100,28534.03967322425,39200.9670396989
[83.02018198],[2.79376004],0,0.1,"[0, 0, 0]",1100,12849.153045566578,626.976912302968
[77.28434423],[45.47947444],0,0.1,"[0, 0, 0]",1100,15867.8512194913,16134.6591554732
[76.08588871],[-79.40180353],0,0.1,"[0, 0, 0]",1100,4514.8221074610965,-24123.39809453682
[101.86932456],[39.55918653],0,0.1,"[0, 0, 0]",1100,-16381.852496164021,-13533.429157727598
[6.43996366],[-7.07607547],0,0.1,"[0, 0, 0]",1100,21482.519940838414,-2666.5526271978706
[75.83667203],[-45.65936861],0,0.1,"[0, 0, 0]",1100,17427.93164126906,-17832.54093038713
[37.49079403],[40.94818583],0,0.1,"[0, 0, 0]",1100,41744.198623064956,36220.585666809995
[10.98873492],[-37.16895996],0,0.1,"[0, 0, 0]",1100,25500.16813675225,-19332.913611525146
[82.00749331],[-20.61613037],0,0.1,"[0, 0, 0]",1100,13716.741102448506,-5159.7738652617445
[45.53419746],[-4.67653283],0,0.1,"[0, 0, 0]",1100,54074.95319777276,-4423.343684519979
[3.63483091],[27.91140271],0,0.1,"[0, 0, 0]",1100,11937.737090350447,6323.218839876732
[12.89147087],[36.537762],0,0.1,"[0, 0, 0]",1100,28545.088209098365,21150.641683014946
[18.58878247],[38.62360498],0,0.1,"[0, 0, 0]",1100,34306.199344416375,27408.62829510092
[77.24510163],[59.81178945],0,0.1,"[0, 0, 0]",1100,11411.829991616249,19615.051549713968
[59.05181964],[-6.36825159],0,0.1,"[0, 0, 0]",1100,45628.00234622383,-5092.2465233727335
[91.42791191],[-36.04643669],0,0.1,"[0, 0, 0]",1100,-2165.7544433057537,1576.9319593037792
[72.5063271],[9.20329613],0,0.1,"[0, 0, 0]",1100,29574.949182990338,4791.680556424894
[-5.02995823],[72.10855778],0,0.1,"[0, 0, 0]",1100,-8091.5145700317125,-25067.708153558546
[52.61891306],[-23.89779116],0,0.1,"[0, 0, 0]",1100,46521.43227880962,-20612.86196997298
[95.05918024],[6.22977146],0,0.1,"[0, 0, 0]",1100,-9345.473733188359,-1020.2660846893141
[117.33946828],[-12.02196783],0,0.1,"[0, 0, 0]",1100,-41421.48973029626,8821.263292232785
[47.40401036],[76.38692087],0,0.1,"[0, 0, 0]",1100,12612.804252869362,52078.93147979497
[82.70800884],[-27.93400866],0,0.1,"[0, 0, 0]",1100,11855.781359800641,-6285.754413964529
[137.79031568],[-35.65759156],0,0.1,"[0, 0, 0]",1100,-44725.40701735368,32089.145430083565
[45.08677955],[56.78821557],0,0.1,"[0, 0, 0]",1100,29792.974708992897,45506.478832868386
[28.19124539],[19.16622481],0,0.1,"[0, 0, 0]",1100,49454.4131645754,17188.819765193377
[23.14782089],[10.67474874],0,0.1,"[0, 0, 0]",1100,47855.19234414834,9020.302166229158
[90.30481765],[-45.99791273],0,0.1,"[0, 0, 0]",1100,-396.82044115009916,411.93072335407743
[15.08075853],[2.63926425],0,0.1,"[0, 0, 0]",1100,39063.95479887261,1800.663908567975
[46.37165279],[-3.10620183],0,0.1,"[0, 0, 0]",1100,53895.81844797472,-2924.6514327213113
[63.31956931],[24.40426146],0,0.1,"[0, 0, 0]",1100,37923.52278948182,17205.82031753574
[117.21921299],[8.49382413],0,0.1,"[0, 0, 0]",1100,-41758.94896002836,-6236.464451311626
[53.67840392],[36.05529444],0,0.1,"[0, 0, 0]",1100,40574.40677207905,29538.172842317337
[57.43194962],[26.72377485],0,0.1,"[0, 0, 0]",1100,42275.101944278795,21283.641715787064
[27.88152295],[-42.16078392],0,0.1,"[0, 0, 0]",1100,38677.16657166896,-35020.84913636497
[73.64477832],[73.00937065],0,0.1,"[0, 0, 0]",1100,8266.687569261365,27051.668797627357
[134.64466095],[60.83138468],0,0.1,"[0, 0, 0]",1100,-26468.80667201667,-47423.12158326576
[28.48393558],[-12.25996104],0,0.1,"[0, 0, 0]",1100,51323.17011415965,-11152.468782423091
[79.29219834],[64.8790303],0,0.1,"[0, 0, 0]",1100,8203.008699530896,17492.74462454592
[109.43466626],[-61.31462852],0,0.1,"[0, 0, 0]",1100,-15695.6735713742,28688.252037657556
[78.81189329],[98.67951586],0,0.1,"[0, 0, 0]",1100,-3035.7067878243115,19892.77290387436
[61.30662467],[2.74550119],0,0.1,"[0, 0, 0]",1100,43701.1647314307,2095.6302378043492
[48.60214323],[-34.33552802],0,0.1,"[0, 0, 0]",1100,43824.4489707128,-29934.07266674576
[70.97153011],[24.30036362],0,0.1,"[0, 0, 0]",1100,29293.10118339587,13226.11461569984
[32.69527027],[-32.35813066],0,0.1,"[0, 0, 0]",1100,45908.664891872584,-29086.607470257142
[58.42227312],[-17.38171242],0,0.1,"[0, 0, 0]",1100,44353.870984842935,-13883.717760116175
[90.99108452],[-26.50125769],0,0.1,"[0, 0, 0]",1100,-1664.489691095516,830.4292369044795
[17.88221276],[-30.4787554],0,0.1,"[0, 0, 0]",1100,37081.934871969665,-21823.743076829545
[110.96051943],[20.12299811],0,0.1,"[0, 0, 0]",1100,-32634.216069322767,-11957.649120443351
[40.65993491],[-2.32474483],0,0.1,"[0, 0, 0]",1100,55193.86989585694,-2240.618816242359
[81.84342624],[11.47043788],0,0.1,"[0, 0, 0]",1100,14644.443886048759,2971.37503863553
[61.07389965],[-5.15858641],0,0.1,"[0, 0, 0]",1100,43806.016590764186,-3954.6388694725556
[49.35392044],[-70.43578973],0,0.1,"[0, 0, 0]",1100,17653.71030786379,-49672.58617509673
[86.3297823],[67.82342926],0,0.1,"[0, 0, 0]",1100,2587.8811721697525,6346.375839817506
[89.92579882],[59.72503008],0,0.1,"[0, 0, 0]",1100,71.2848970353894,120.39889966316848
[24.08248279],[-27.97597387],0,0.1,"[0, 0, 0]",1100,43714.279321912014,-23219.12324719854
[-12.96975781],[18.85056015],0,0.1,"[0, 0, 0]",1100,-115063.25015772054,-39284.404706635556
[53.45739049],[-6.30613874],0,0.1,"[0, 0, 0]",1100,50032.34755934347,-5528.90068138709
[73.67005318],[-14.149502],0,0.1,"[0, 0, 0]",1100,27392.57931252643,-6905.354209784265
[80.20875551],[-72.00900014],0,0.1,"[0, 0, 0]",1100,5489.123900589904,-16899.59465097795
[4.23460788],[78.9760549],0,0.1,"[0, 0, 0]",1100,2943.209702914732,15102.656169809246
[82.43537596],[46.08718249],0,0.1,"[0, 0, 0]",1100,9641.992703472777,10013.989058562627
[28.03942582],[-18.49981708],0,0.1,"[0, 0, 0]",1100,49568.209551799446,-16584.61815169125
[-7.05404076],[-10.1041675],0,0.1,"[0, 0, 0]",1100,-40148.953211199,7154.909306911333
[86.54363296],[-5.07402134],0,0.1,"[0, 0, 0]",1100,6433.794156088984,-571.165843971356
[55.82405465],[7.55387745],0,0.1,"[0, 0, 0]",1100,48206.80958454805,6392.536425769906
[44.1187086],[88.04008657],0,0.1,"[0, 0, 0]",1100,1870.2181050029458,54623.09242997682
[12.01798178],[-22.97421865],0,0.1,"[0, 0, 0]",1100,31265.970516223453,-13254.416167962583
[48.09297153],[-28.4454132],0,0.1,"[0, 0, 0]",1100,46863.64797288502,-25386.268011543027
[48.01454254],[-9.98999922],0,0.1,"[0, 0, 0]",1100,52523.30886724527,-9251.511834877962
[16.16008139],[12.1396045],0,0.1,"[0, 0, 0]",1100,39788.78160527115,8558.5320217379
[68.21958863],[-15.94437909],0,0.1,"[0, 0, 0]",1100,34446.80071486075,-9840.955291590331
[2.53504549],[-24.13850507],0,0.1,"[0, 0, 0]",1100,8979.691065778648,-4023.548665693463
[14.73894653],[-39.34431404],0,0.1,"[0, 0, 0]",1100,29834.613579444438,-24456.69135903388
[45.80337223],[-88.88439289],0,0.1,"[0, 0, 0]",1100,1055.6382676511419,-54157.64058979377
[25.82362716],[-11.69757032],0,0.1,"[0, 0, 0]",1100,49781.825619740004,-10306.768062174484
[60.5632837],[-38.40399132],0,0.1,"[0, 0, 0]",1100,34862.44790224146,-27634.42662720093
[49.62623299],[15.46341334],0,0.1,"[0, 0, 0]",1100,50678.98487463363,14019.40556281164
[128.23868316],[51.96536405],0,0.1,"[0, 0, 0]",1100,-31674.30659643201,-40492.06523148902
[25.94819432],[24.50504066],0,0.1,"[0, 0, 0]",1100,46338.99437563618,21122.364163171984
[29.18906994],[-88.19873519],0,0.1,"[0, 0, 0]",1100,1663.658589338098,-52869.16747708545
[73.52762441],[-3.2395081],0,0.1,"[0, 0, 0]",1100,28416.18640567198,-1608.3011986521565
[48.94733209],[15.66556194],0,0.1,"[0, 0, 0]",1100,50946.90112240526,14287.211727025953
[96.21313544],[-36.42440739],0,0.1,"[0, 0, 0]",1100,-9245.35942251274,6823.1296717023
[65.9137263],[69.57330186],0,0.1,"[0, 0, 0]",1100,13501.598808701874,36250.30524930318
[28.82747837],[26.4995946],0,0.1,"[0, 0, 0]",1100,47170.08581058102,23517.221940423486
[5.50045803],[105.71958132],0,0.1,"[0, 0, 0]",1100,-5172.658678387883,18381.978836255057
[23.61357612],[-5.31368381],0,0.1,"[0, 0, 0]",1100,48893.023136926975,-4547.282138016125
[51.18164492],[8.44878207],0,0.1,"[0, 0, 0]",1100,51187.347848932084,7603.078597045534
[79.52743291],[47.35460963],0,0.1,"[0, 0, 0]",1100,12821.448104156101,13919.983673380493
[83.53605527],[50.42185499],0,0.1,"[0, 0, 0]",1100,7609.415023827857,9204.139923404171
[10.29242823],[-45.65996279],0,0.1,"[0, 0, 0]",1100,21389.090160307976,-21886.544100621984
[78.41935138],[14.32054298],0,0.1,"[0, 0, 0]",1100,20129.75099291143,5138.44091533516
[113.96769287],[-23.0654248],0,0.1,"[0, 0, 0]",1100,-35458.49759234597,15099.612338162047
[38.26615144],[-36.13383228],0,0.1,"[0, 0, 0]",1100,44668.07748553078,-32611.89864523512
[12.58088829],[2.23078477],0,0.1,"[0, 0, 0]",1100,34952.94404167096,1361.5258833885778
[93.79931853],[-29.34664258],0,0.1,"[0, 0, 0]",1100,-6180.533566594131,3475.549129177973
[93.63568944],[-9.10371016],0,0.1,"[0, 0, 0]",1100,-6702.956770782394,1074.2613826337877
[33.4743644],[-25.48617492],0,0.1,"[0, 0, 0]",1100,49267.78144164975,-23484.422921160123
[31.02795017],[21.76825324],0,0.1,"[0, 0, 0]",1100,49910.504047107606,19930.30634558631
[93.7716385],[0.38095512],0,0.1,"[0, 0, 0]",1100,-7039.379116455329,-46.81161588603348
[123.67087506],[-59.990478],0,0.1,"[0, 0, 0]",1100,-24121.731701539033,41766.10011733796
[77.59179645],[-29.07315791],0,0.1,"[0, 0, 0]",1100,19343.38671995901,-10753.834416831554
[3.18241655],[36.68352316],0,0.1,"[0, 0, 0]",1100,9652.69271615688,7189.83329145043
[-4.48249307],[-47.7232914],0,0.1,"[0, 0, 0]",1100,-15413.039540620135,16953.852415337395
[14.7888983],[-125.58728959],0,0.1,"[0, 0, 0]",1100,-22493.70525290932,-31435.002492181502
[-1.16905115],[-3.76380105],0,0.1,"[0, 0, 0]",1100,-5235.152288514632,344.46583387941723
[15.92743062],[-32.93999019],0,0.1,"[0, 0, 0]",1100,33875.61071091911,-21947.751271558656
[106.66571952],[-68.90634786],0,0.1,"[0, 0, 0]",1100,-10344.854770511716,26821.09152174696
[21.11310792],[-34.18228123],0,0.1,"[0, 0, 0]",1100,38673.34705079961,-26264.200567490694
[-4.21437237],[40.53943804],0,0.1,"[0, 0, 0]",1100,-16183.050761986626,-13841.762384883401
[83.7018717],[-59.11759873],0,0.1,"[0, 0, 0]",1100,5977.670014586014,-9993.144203082
[33.82909075],[25.82087692],0,0.1,"[0, 0, 0]",1100,49214.85847863756,23813.035364728716
[105.87957837],[-32.83996564],0,0.1,"[0, 0, 0]",1100,-23165.587684549035,14952.830126613608
[87.95616773],[-30.21341591],0,0.1,"[0, 0, 0]",1100,3312.305835724349,-1928.239328481777
[122.59645425],[-52.6631907],0,0.1,"[0, 0, 0]",1100,-28718.810513374636,37650.02169296736
[23.24883702],[84.21501932],0,0.1,"[0, 0, 0]",1100,4918.432925942419,48537.775000409834
[35.11584533],[46.5170339],0,0.1,"[0, 0, 0]",1100,37821.01564939536,39877.717779833714
[90.46261664],[47.9981036],0,0.1,"[0, 0, 0]",1100,-580.5332829412629,-645.8151541523724
[43.01322708],[24.19925018],0,0.1,"[0, 0, 0]",1100,50079.39156358854,22505.333818353458
[12.34475009],[19.0098399],0,0.1,"[0, 0, 0]",1100,32671.36646703215,11255.58566800109
[60.44137652],[-1.92267413],0,0.1,"[0, 0, 0]",1100,44580.30392454073,-1496.494269062088
[20.99925921],[19.06229809],0,0.1,"[0, 0, 0]",1100,44074.10576249015,15229.20998615784
[76.07109298],[17.83124852],0,0.1,"[0, 0, 0]",1100,23386.505575343115,7522.335849101171
[8.4419137],[4.2720934],0,0.1,"[0, 0, 0]",1100,26503.35209306842,1979.741068383245
[9.32640389],[27.9797194],0,0.1,"[0, 0, 0]",1100,25221.90568303996,13398.744434282095
[119.49255534],[21.92492917],0,0.1,"[0, 0, 0]",1100,-41317.60540211941,-16630.85929802428
[0.13596774],[-1.59596245],0,0.1,"[0, 0, 0]",1100,584.0946705678001,-16.24602536507836
[85.27737091],[35.49893823],0,0.1,"[0, 0, 0]",1100,7155.22376722415,5102.858191175571
[66.92012646],[105.51600587],0,0.1,"[0, 0, 0]",1100,-10019.985217385607,36095.769570972545
[-14.35758365],[-9.14093223],0,0.1,"[0, 0, 0]",1100,-174058.3760579327,28008.862212234813
[57.46331352],[-36.0671413],0,0.1,"[0, 0, 0]",1100,38237.48411851659,-27848.7939331136
[-9.47869273],[34.49995446],0,0.1,"[0, 0, 0]",1100,-52307.51613248143,-35950.5858973761
[-5.97706901],[28.56302022],0,0.1,"[0, 0, 0]",1100,-28734.713918117224,-15643.168518841918
[75.53044199],[-8.51949861],0,0.1,"[0, 0, 0]",1100,25133.02036056164,-3764.711100894672
[24.20997758],[-39.07303428],0,0.1,"[0, 0, 0]",1100,38509.18778511566,-31264.309110972637
[54.47279667],[-8.97020312],0,0.1,"[0, 0, 0]",1100,49026.773551216174,-7738.7771925265
[47.90817613],[50.99178315],0,0.1,"[0, 0, 0]",1100,33597.71824940301,41476.32832499072
[56.72916505],[4.74552922],0,0.1,"[0, 0, 0]",1100,47747.4241576035,3963.6705520437845
[22.86156243],[-56.47225909],0,0.1,"[0, 0, 0]",1100,26756.409256549396,-40379.9190861002
[15.17686105],[-21.16949228],0,0.1,"[0, 0, 0]",1100,36602.90901553718,-14174.41103723414
[59.99990919],[-17.50275502],0,0.1,"[0, 0, 0]",1100,42944.40458598552,-13542.186436697439
[-0.45212131],[-18.23236717],0,0.1,"[0, 0, 0]",1100,-1878.5751447455305,619.1559484965546
[-0.86597441],[-84.41919149],0,0.1,"[0, 0, 0]",1100,-372.97074258101605,3827.2877883745978
[1.74523002],[-3.07747875],0,0.1,"[0, 0, 0]",1100,6999.2184564353665,-376.2444978441849
[41.90702604],[-38.68867547],0,0.1,"[0, 0, 0]",1100,43004.4034187195,-34438.20307776928
[54.754124],[11.52190352],0,0.1,"[0, 0, 0]",1100,48434.98264507686,9873.288813664267
[68.49290342],[5.21532714],0,0.1,"[0, 0, 0]",1100,35325.36296563242,3224.2969519047174
[44.74135872],[46.25421608],0,0.1,"[0, 0, 0]",1100,37678.87943878942,39364.62469576172
[20.79188615],[4.59836935],0,0.1,"[0, 0, 0]",1100,46264.87208951461,3720.9775699695
[79.93821245],[35.15834147],0,0.1,"[0, 0, 0]",1100,14904.458080376147,10497.013303073792
[18.33591542],[-48.11475496],0,0.1,"[0, 0, 0]",1100,29109.062733991635,-32458.167236278918
[59.96922087],[-120.74591652],0,0.1,"[0, 0, 0]",1100,-23033.535006555343,-38723.85296623452
[53.73404627],[-1.91348025],0,0.1,"[0, 0, 0]",1100,50121.83481743965,-1674.4617233040797
[47.60661224],[-143.49374465],0,0.1,"[0, 0, 0]",1100,-43002.86352101486,-31828.451397667617
