65.31648222890901,83.35946957273023,0,0.1,"[0, 0, 0]",1100,4555.876350038654,39124.226671644334
45.239836265324705,-44.497889284841186,0,0.1,"[0, 0, 0]",1100,38764.35091973599,-38089.741155403295
18.206890389723917,15.440000165057796,0,0.1,"[0, 0, 0]",1100,41870.77649062457,11564.312426930395
19.139720771639208,-47.2815782509241,0,0.1,"[0, 0, 0]",1100,30237.778715544213,-32745.67989301726
68.11702893000569,42.44380240956855,0,0.1,"[0, 0, 0]",1100,26534.072981626527,24265.24856199211
53.264175023348095,-61.99568164840217,0,0.1,"[0, 0, 0]",1100,23696.064873888357,-44555.374839852986
37.4008079134332,54.2790283834301,0,0.1,"[0, 0, 0]",1100,32264.158376845524,44864.27403269762
57.230942951289606,35.166365778397775,0,0.1,"[0, 0, 0]",1100,38829.78341106896,27356.571610901054
51.85983680875334,-78.23789538447335,0,0.1,"[0, 0, 0]",1100,10468.821699044283,-50272.559012101075
45.81506421755053,75.35757410400652,0,0.1,"[0, 0, 0]",1100,13692.918718461207,52404.97465794185
40.10934560860497,-50.83224764936205,0,0.1,"[0, 0, 0]",1100,34914.524120408554,-42856.83752565818
72.45592402006606,-84.00381057324785,0,0.1,"[0, 0, 0]",1100,3138.27542614303,-29868.097900068133
87.11490834725065,80.24199230997183,0,0.1,"[0, 0, 0]",1100,916.0610525395491,5320.885963601826
79.35630880000161,-81.05239436895722,0,0.1,"[0, 0, 0]",1100,2989.135764222156,-18978.50173119167
79.10979863501106,58.078795714034925,0,0.1,"[0, 0, 0]",1100,10378.278785480712,16658.050783037794
40.11411590493719,27.224944797974686,0,0.1,"[0, 0, 0]",1100,49155.35545799129,25288.96597723108
53.26676840045215,41.95570882362759,0,0.1,"[0, 0, 0]",1100,37528.34066836805,33737.27728017727
50.87181742284244,54.06378325246894,0,0.1,"[0, 0, 0]",1100,30473.512941544173,42040.15381264693
82.83771930579482,-31.958133458186715,0,0.1,"[0, 0, 0]",1100,11190.125477640753,-6980.281778790753
